DB16_ID,AS_ID,DB16_NAME,DB16_PREFIX,AS_NAME,AS_PREFIX,P_ID,PROVINCE_ID,P_NAME,NOTE
107459,5892,Bảo Sơn,Xã,Bảo Sơn,Xã,370,28,Lục Nam,1
107462,5891,Bảo Đài,Xã,Bảo Đài,Xã,370,28,Lục Nam,1
107465,5909,Thanh Lâm,Xã,Thanh Lâm,Xã,370,28,Lục Nam,1
107468,5911,Tiên Nha,Xã,Tiên Nha,Xã,370,28,Lục Nam,1
107471,5912,Trường Giang,Xã,Trường Giang,Xã,370,28,Lục Nam,1
107474,5910,Tiên Hưng,Xã,Tiên Hưng,Xã,370,28,Lục Nam,1
107477,5907,Phương Sơn,Xã,Phương Sơn,Xã,370,28,Lục Nam,1
107480,5895,Chu Điện,Xã,Chu Điện,Xã,370,28,Lục Nam,1
107483,5896,Cương Sơn,Xã,Cương Sơn,Xã,370,28,Lục Nam,1
107486,5906,Nghĩa Phương,Xã,Nghĩa Phương,Xã,370,28,Lục Nam,1
107489,5914,Vô Tranh,Xã,Vô Tranh,Xã,370,28,Lục Nam,1
107492,5893,Bình Sơn,Xã,Bình Sơn,Xã,370,28,Lục Nam,1
107495,5903,Lan Mẫu,Xã,Lan Mẫu,Xã,370,28,Lục Nam,1
107498,5916,Yên Sơn,Xã,Yên Sơn,Xã,370,28,Lục Nam,1
107501,5902,Khám Lạng,Xã,Khám Lạng,Xã,370,28,Lục Nam,1
107504,5901,Huyền Sơn,Xã,Huyền Sơn,Xã,370,28,Lục Nam,1
107507,5913,Trường Sơn,Xã,Trường Sơn,Xã,370,28,Lục Nam,1
107510,5905,Lục Sơn,Xã,Lục Sơn,Xã,370,28,Lục Nam,1
107513,5890,Bắc Lũng,Xã,Bắc Lũng,Xã,370,28,Lục Nam,1
107516,5915,Vũ Xá,Xã,Vũ Xá,Xã,370,28,Lục Nam,1
107519,5894,Cẩm Lý,Xã,Cẩm Lý,Xã,370,28,Lục Nam,1
107522,5897,Đan Hội,Xã,Đan Hội,Xã,370,28,Lục Nam,1
107525,5920,Chũ,Thị trấn,Chũ,Thị trấn,371,28,Lục Ngạn,1
107528,5919,Cấm Sơn,Xã,Cấm Sơn,Xã,371,28,Lục Ngạn,1
107531,5944,Tân Sơn,Xã,Tân Sơn,Xã,371,28,Lục Ngạn,1
107534,5933,Phong Minh,Xã,Phong Minh,Xã,371,28,Lục Ngạn,1
107537,5934,Phong Vân,Xã,Phong Vân,Xã,371,28,Lục Ngạn,1
107540,5938,Xa Lý,Xã,Sa Lý,Xã,371,28,Lục Ngạn,0.875
107543,5924,Hộ Đáp,Xã,Hộ Đáp,Xã,371,28,Lục Ngạn,1
107546,5939,Sơn Hải,Xã,Sơn Hải,Xã,371,28,Lục Ngạn,1
107549,5945,Thanh Hải,Xã,Thanh Hải,Xã,371,28,Lục Ngạn,1
107552,5926,Kiên Lao,Xã,Kiên Lao,Xã,371,28,Lục Ngạn,1
107555,5918,Biên Sơn,Xã,Biên Sơn,Xã,371,28,Lục Ngạn,1
107558,5927,Kiên Thành,Xã,Kiên Thành,Xã,371,28,Lục Ngạn,1
107561,5925,Hồng Giang,Xã,Hồng Giang,Xã,371,28,Lục Ngạn,1
107564,5928,Kim Sơn,Xã,Kim Sơn,Xã,371,28,Lục Ngạn,1
107567,5940,Tân Hoa,Xã,Tân Hoa,Xã,371,28,Lục Ngạn,1
107570,5923,Giáp Sơn,Xã,Giáp Sơn,Xã,371,28,Lục Ngạn,1
107573,5917,Biển Động,Xã,Biển Động,Xã,371,28,Lục Ngạn,1
107576,5937,Quý Sơn,Xã,Quý Sơn,Xã,371,28,Lục Ngạn,1
107579,5946,Trù Hựu,Xã,Trù Hựu,Xã,371,28,Lục Ngạn,1
107582,5932,Phì Điền,Xã,Phì Điền,Xã,371,28,Lục Ngạn,1
107585,5931,Nghĩa Hồ,Xã,Nghĩa Hồ,Xã,371,28,Lục Ngạn,1
107588,5943,Tân Quang,Xã,Tân Quang,Xã,371,28,Lục Ngạn,1
107591,5922,Đồng Cốc,Xã,Đồng Cốc,Xã,371,28,Lục Ngạn,1
107594,5941,Tân Lập,Xã,Tân Lập,Xã,371,28,Lục Ngạn,1
107597,5935,Phú Nhuận,Xã,Phú Nhuận,Xã,371,28,Lục Ngạn,1
107600,5929,Mỹ An,Xã,Mỹ An,Xã,371,28,Lục Ngạn,1
107603,5930,Nam Dương,Xã,Nam Dương,Xã,371,28,Lục Ngạn,1
107606,5942,Tân Mộc,Xã,Tân Mộc,Xã,371,28,Lục Ngạn,1
107609,5921,Đèo Gia,Xã,Đèo Gia,Xã,371,28,Lục Ngạn,1
107612,5936,Phượng Sơn,Xã,Phượng Sơn,Xã,371,28,Lục Ngạn,1
107615,5948,An Châu,Thị trấn,An Châu,Thị trấn,372,28,Sơn Động,1
107616,5965,Thanh Sơn,Thị trấn,Thanh Sơn,Thị trấn,372,28,Sơn Động,1
107618,5963,Thạch Sơn,Xã,Thạch Sơn,Xã,372,28,Sơn Động,1
107621,5968,Vân Sơn,Xã,Vân Sơn,Xã,372,28,Sơn Động,1
107624,5957,Hữu Sản,Xã,Hữu Sản,Xã,372,28,Sơn Động,1
107627,5962,Quế Sơn,Xã,Quế Sơn,Xã,372,28,Sơn Động,1
107630,5961,Phúc Thắng,Xã,Phúc Thắng,Xã,372,28,Sơn Động,1
107633,5954,Chiên Sơn,Xã,Chiên Sơn,Xã,372,28,Sơn Động,1
107636,5956,Giáo Liêm,Xã,Giáo Liêm,Xã,372,28,Sơn Động,1
107639,5969,Vĩnh Khương,Xã,Vĩnh Khương,Xã,372,28,Sơn Động,1
107642,5953,Cẩm Đàn,Xã,Cẩm Đàn,Xã,372,28,Sơn Động,1
107645,5950,An Lạc,Xã,An Lạc,Xã,372,28,Sơn Động,1
107648,5951,An Lập,Xã,An Lập,Xã,372,28,Sơn Động,1
107651,5970,Yên Định,Xã,Yên Định,Xã,372,28,Sơn Động,1
107654,5958,Lệ Viễn,Xã,Lệ Viễn,Xã,372,28,Sơn Động,1
107657,5948,An Châu,Xã,An Châu,Thị trấn,372,28,Sơn Động,Sai prefix
107660,5947,An Bá,Xã,An Bá,Xã,372,28,Sơn Động,1
107663,5966,Tuấn Đạo,Xã,Tuấn Đạo,Xã,372,28,Sơn Động,1
107666,5955,Dương Hưu,Xã,Dương Hưu,Xã,372,28,Sơn Động,1
107669,5952,Bồng Am,Xã,Bồng Am,Xã,372,28,Sơn Động,1
107672,5959,Long Sơn,Xã,Long Sơn,Xã,372,28,Sơn Động,1
107675,5967,Tuấn Mậu,Xã,Tuấn Mậu,Xã,372,28,Sơn Động,1
107678,5964,Thanh Luận,Xã,Thanh Luận,Xã,372,28,Sơn Động,1
,5949,,,An Châu,Xã,372,28,Sơn Động,
,5960,,,Ngọc Châu,Xã,372,28,Sơn Động,
107297,5972,Cao Thượng,Thị trấn,Cao Thượng,Thị trấn,373,28,Tân Yên,1
107300,5985,Nhã Nam,Thị trấn,Nhã Nam,Thị trấn,373,28,Tân Yên,1
107303,5978,Lan Giới,Xã,Lan Giới,Xã,373,28,Tân Yên,1
107306,5985,Nhã Nam,Xã,Nhã Nam,Thị trấn,373,28,Tân Yên,Sai prefix
107309,5992,Tân Trung,Xã,Tân Trung,Xã,373,28,Tân Yên,1
107312,5975,Đại Hóa,Xã,Đại Hóa,Xã,373,28,Tân Yên,1
107315,5989,Quang Tiến,Xã,Quang Tiến,Xã,373,28,Tân Yên,1
107318,5988,Phúc Sơn,Xã,Phúc Sơn,Xã,373,28,Tân Yên,1
107321,5971,An Dương,Xã,An Dương,Xã,373,28,Tân Yên,1
107324,5987,Phúc Hòa,Xã,Phúc Hòa,Xã,373,28,Tân Yên,1
107327,5980,Liên Sơn,Xã,Liên Sơn,Xã,373,28,Tân Yên,1
107330,5976,Hợp Đức,Xã,Hợp Đức,Xã,373,28,Tân Yên,1
107333,5977,Lam Cốt,Xã,Lam Cốt,Xã,373,28,Tân Yên,1
107336,5974,Cao Xá,Xã,Cao Xá,Xã,373,28,Tân Yên,1
107339,5972,Cao Thượng,Xã,Cao Thượng,Thị trấn,373,28,Tân Yên,Sai prefix
107342,5994,Việt Ngọc,Xã,Việt Ngọc,Xã,373,28,Tân Yên,1
107345,5991,Song Vân,Xã,Song Vân,Xã,373,28,Tân Yên,1
107348,5981,Ngọc Châu,Xã,Ngọc Châu,Xã,373,28,Tân Yên,1
107351,5984,Ngọc Vân,Xã,Ngọc Vân,Xã,373,28,Tân Yên,1
107354,5993,Việt Lập,Xã,Việt Lập,Xã,373,28,Tân Yên,1
107357,5979,Liên Chung,Xã,Liên Chung,Xã,373,28,Tân Yên,1
107360,5983,Ngọc Thiện,Xã,Ngọc Thiện,Xã,373,28,Tân Yên,1
107363,5982,Ngọc Lý,Xã,Ngọc Lý,Xã,373,28,Tân Yên,1
107366,5990,Quế Nham,Xã,Quế Nham,Xã,373,28,Tân Yên,1
,5973,,,Cao Thượng,Xã,373,28,Tân Yên,
,5986,,,Nhã Nam,Xã,373,28,Tân Yên,
107753,5995, Bích Động,Thị trấn,Bích Động,Thị trấn,374,28,Việt Yên,1.0
107756,6001,Nếnh,Thị trấn,Nếnh,Thị trấn,374,28,Việt Yên,1
107759,6008,Thượng Lan,Xã,Thượng Lan,Xã,374,28,Việt Yên,1
107762,6014,Việt Tiến,Xã,Việt Tiến,Xã,374,28,Việt Yên,1
107765,6003,Nghĩa Trung,Xã,Nghĩa Trung,Xã,374,28,Việt Yên,1
107768,6000,Minh Đức,Xã,Minh Đức,Xã,374,28,Việt Yên,1
107771,5999,Hương Mai,Xã,Hương Mai,Xã,374,28,Việt Yên,1
107774,6011,Tự Lạn,Xã,Tự Lan,Xã,374,28,Việt Yên,0.889
107777,5996,Bích Sơn,Xã,Bích Sơn,Xã,374,28,Việt Yên,1
107780,6010,Trung Sơn,Xã,Trung Sơn,Xã,374,28,Việt Yên,1
107783,5998,Hồng Thái,Xã,Hồng Thái,Xã,374,28,Việt Yên,1
107786,6009,Tiên Sơn,Xã,Tiên Sơn,Xã,374,28,Việt Yên,1
107789,6007,Tăng Tiến,Xã,Tăng Tiến,Xã,374,28,Việt Yên,1
107792,6006,Quảng Minh,Xã,Quảng Minh,Xã,374,28,Việt Yên,1
107795,5997,Hoàng Ninh,Xã,Hoàng Ninh,Xã,374,28,Việt Yên,1
107798,6004,Ninh Sơn,Xã,Ninh Sơn,Xã,374,28,Việt Yên,1
107801,6013,Vân Trung,Xã,Vân Trung,Xã,374,28,Việt Yên,1
107804,6012,Vân Hà,Xã,Vân Hà,Xã,374,28,Việt Yên,1
107807,6005,Quang Châu,Xã,Quang Châu,Xã,374,28,Việt Yên,1
,6002,,,Nếnh,Xã,374,28,Việt Yên,
107681,6024,Neo,Thị trấn,Neo,Thị trấn,375,28,Yên Dũng,1
107682,6029,Tân Dân,Thị trấn,Tân Dân,Thị trấn,375,28,Yên Dũng,1
107684,6023,Lão Hộ,Xã,Lão Hộ,Xã,375,28,Yên Dũng,1
107690,6021,Hương Gián,Xã,Hương Gián,Xã,375,28,Yên Dũng,1
107693,6028,Tân An,Xã,Tân An,Xã,375,28,Yên Dũng,1
107702,6027,Quỳnh Sơn,Xã,Quỳnh Sơn,Xã,375,28,Yên Dũng,1
107708,6026,Nội Hoàng,Xã,Nội Hoàng,Xã,375,28,Yên Dũng,1
107711,6033,Tiền Phong,Xã,Tiền Phong,Xã,375,28,Yên Dũng,1
107714,6036,Xuân Phú,Xã,Xuân Phú,Xã,375,28,Yên Dũng,1
107717,6030,Tân Liễu,Xã,Tân Liễu,Xã,375,28,Yên Dũng,1
107720,6034,Trí Yên,Xã,Trí Yên,Xã,375,28,Yên Dũng,1
107723,6022,Lãng Sơn,Xã,Lãng Sơn,Xã,375,28,Yên Dũng,1
107726,6037,Yên Lư,Xã,Yên Lư,Xã,375,28,Yên Dũng,1
107729,6032,Tiến Dũng,Xã,Tiến Dũng,Xã,375,28,Yên Dũng,1
107732,6025,Nham Sơn,Xã,Nham Sơn,Xã,375,28,Yên Dũng,1
107735,6019,Đức Giang,Xã,Đức Giang,Xã,375,28,Yên Dũng,1
107738,6015,Cảnh Thụy,Xã,Cảnh Thụy,Xã,375,28,Yên Dũng,1
107741,6035,Tư Mại,Xã,Tư Mại,Xã,375,28,Yên Dũng,1
107744,6031,Thắng Cương,Xã,Thắng Cương,Xã,375,28,Yên Dũng,1
107747,6018,Đồng Việt,Xã,Đồng Việt,Xã,375,28,Yên Dũng,1
107750,6016,Đồng Phúc,Xã,Đồng Phúc,Xã,375,28,Yên Dũng,1
,6017,,,Đồng Tâm,Xã,375,28,Yên Dũng,
,6020,,,Hồng Kỳ,Xã,375,28,Yên Dũng,
107234,6042,Cầu Gồ,Thị trấn,Cầu Gồ,Thị trấn,376,28,Yên Thế,1
107237,6039,Bố Hạ,Thị trấn,Bố Hạ,Thị trấn,376,28,Yên Thế,1
107243,6047,Đồng Tiến,Xã,Đồng Tiến,Xã,376,28,Yên Thế,1
107246,6041,Canh Nậu,Xã,Canh Nậu,Xã,376,28,Yên Thế,1
107249,6056,Xuân Lương,Xã,Xuân Lương,Xã,376,28,Yên Thế,1
107252,6052,Tam Tiến,Xã,Tam Tiến,Xã,376,28,Yên Thế,1
107255,6048,Đồng Vương,Xã,Đồng Vương,Xã,376,28,Yên Thế,1
107258,6043,Đồng Hưu,Xã,Đồng Hưu,Xã,376,28,Yên Thế,1
107260,,Xã Đồng Tâm,Xã,,Xã,1215,,Huyện Yên Thế,
107261,6051,Tam Hiệp,Xã,Tam Hiệp,Xã,376,28,Yên Thế,1
107264,6055,Tiến Thắng,Xã,Tiến Thắng,Xã,376,28,Yên Thế,1
107267,,Xã Hồng Kỳ,Xã,,Xã,1215,,Huyện Yên Thế,
107270,6045,Đồng Lạc,Xã,Đồng Lạc,Xã,376,28,Yên Thế,1
107273,6046,Đông Sơn,Xã,Đông Sơn,Xã,376,28,Yên Thế,1
107276,6053,Tân Hiệp,Xã,Tân Hiệp,Xã,376,28,Yên Thế,1
107279,6049,Hương Vĩ,Xã,Hương Vĩ,Thị trấn,376,28,Yên Thế,Sai prefix
107282,6044,Đồng Kỳ,Xã,Đồng Kỳ,Xã,376,28,Yên Thế,1
107285,6038,An Thượng,Xã,An Thượng,Xã,376,28,Yên Thế,1
107288,6050,Phồn Xương,Xã,Phồn Xương,Xã,376,28,Yên Thế,1
107291,6054,Tân Sỏi,Xã,Tân Sỏi,Xã,376,28,Yên Thế,1
107294,6039,Bố Hạ,Xã,Bố Hạ,Thị trấn,376,28,Yên Thế,Sai prefix
,6040,,,Bố Hạ,Xã,376,28,Yên Thế,
101888,10966,Chợ Rã,Thị trấn,Chợ Rã,Thị trấn,689,62,Ba Bể,1
101891,10963,Bành Trạch,Xã,Bành Trạch,Xã,689,62,Ba Bể,1
101894,10975,Phúc Lộc,Xã,Phúc Lộc,Xã,689,62,Ba Bể,1
101897,10970,Hà Hiệu,Xã,Hà Hiệu,Xã,689,62,Ba Bể,1
101900,10964,Cao Thượng,Xã,Cao Thượng,Xã,689,62,Ba Bể,1
101903,10965,Cao Trĩ,Xã,Cao Trĩ,Xã,689,62,Ba Bể,1
101906,10972,Khang Ninh,Xã,Khang Ninh,Xã,689,62,Ba Bể,1
101909,10974,Nam Mẫu,Xã,Nam Mẫu,Xã,689,62,Ba Bể,1
101912,10977,Thượng Giáo,Xã,Thượng Giáo,Xã,689,62,Ba Bể,1
101915,10968,Địa Linh,Xã,Địa Linh,Xã,689,62,Ba Bể,1
101918,10978,Yến Dương,Xã,Yến Dương,Xã,689,62,Ba Bể,1
101921,10967,Chu Hương,Xã,Chu Hương,Xã,689,62,Ba Bể,1
101924,10976,Quảng Khê,Xã,Quảng Khê,Xã,689,62,Ba Bể,1
101927,10973,Mỹ Phương,Xã,Mỹ Phương,Xã,689,62,Ba Bể,1
101930,10971,Hoàng Trĩ,Xã,Hoàng Trĩ,Xã,689,62,Ba Bể,1
101933,10969,Đồng Phúc,Xã,Đồng Phúc,Xã,689,62,Ba Bể,1
101834,10982,Nguyễn Thị Minh Khai,Phường,Nguyễn Thị Minh Khai,Phường,690,62,Bắc Kạn,1
101837,10985,Sông Cầu,Phường,Sông Cầu,Phường,690,62,Bắc Kạn,1
101840,10980,Đức Xuân,Phường,Đức Xuân,Phường,690,62,Bắc Kạn,1
101843,10984,Phùng Chí Kiên,Phường,Phùng Chí Kiên,Phường,690,62,Bắc Kạn,1
101846,10981,Huyền Tụng,Phường,Huyền Tụng,Xã,690,62,Bắc Kạn,Sai prefix
101849,10979,Dương Quang,Xã,Dư¬ơng Quang,Xã,690,62,Bắc Kạn,0.966
101852,10983,Nông Thượng,Xã,Nông Thượng,Xã,690,62,Bắc Kạn,1
101855,10986,Xuất Hóa,Phường,Xuất Hóa,Xã,690,62,Bắc Kạn,Sai prefix
101969,10995,Phủ Thông,Thị trấn,Phủ Thông,Thị trấn,691,62,Bạch Thông,1
101972,10996,Phương Linh,Xã,Phương Linh,Xã,691,62,Bạch Thông,1
101975,11002,Vi Hương,Xã,Vi Hương,Xã,691,62,Bạch Thông,1
101978,10999,Sĩ Bình,Xã,Sĩ Bình,Xã,691,62,Bạch Thông,1
101981,11003,Vũ Muộn,Xã,Vũ Muộn,Xã,691,62,Bạch Thông,1
101984,10989,Đôn Phong,Xã,Đôn Phong,Xã,691,62,Bạch Thông,1
101987,11001,Tú Trĩ,Xã,Tú Trĩ,Xã,691,62,Bạch Thông,1
101990,10992,Lục Bình,Xã,Lục Bình,Xã,691,62,Bạch Thông,1
101993,11000,Tân Tiến,Xã,Tân Tiến,Xã,691,62,Bạch Thông,1
101996,10997,Quân Bình,Xã,Quân Bình,Xã,691,62,Bạch Thông,1
101999,10994,Nguyên Phúc,Xã,Nguyên Phúc,Xã,691,62,Bạch Thông,1
102002,10988,Cao Sơn,Xã,Cao Sơn,Xã,691,62,Bạch Thông,1
102005,10991,Hà Vị,Xã,Hà Vị,Xã,691,62,Bạch Thông,1
102008,10987,Cẩm Giàng,Xã,Cẩm Giàng,Xã,691,62,Bạch Thông,1
102011,10993,Mỹ Thanh,Xã,Mỹ Thanh,Xã,691,62,Bạch Thông,1
102014,10990,Dương Phong,Xã,Dương Phong,Xã,691,62,Bạch Thông,1
102017,10998,Quang Thuận,Xã,Quang Thuận,Xã,691,62,Bạch Thông,1
102020,11006,Bằng Lũng,Thị trấn,Bằng Lũng,Thị trấn,692,62,Chợ Đồn,1
102023,11021,Xuân Lạc,Xã,Xuân Lạc,Xã,692,62,Chợ Đồn,1
102026,11013,Nam Cường,Xã,Nam Cường,Xã,692,62,Chợ Đồn,1
102029,11010,Đồng Lạc,Xã,Đồng Lạc,Xã,692,62,Chợ Đồn,1
102032,11020,Tân Lập,Xã,Tân Lập,Xã,692,62,Chợ Đồn,1
102035,11004,Bản Thi,Xã,Bản Thi,Xã,692,62,Chợ Đồn,1
102038,11018,Quảng Bạch,Xã,Quảng Bạch,Xã,692,62,Chợ Đồn,1
102041,11007,Bằng Phúc,Xã,Bằng Phúc,Xã,692,62,Chợ Đồn,1
102044,11024,Yên Thịnh,Xã,Yên Thịnh,Xã,692,62,Chợ Đồn,1
102047,11025,Yên Thượng,Xã,Yên Thượng,Xã,692,62,Chợ Đồn,1
102050,11017,Phương Viên,Xã,Phương Viên,Xã,692,62,Chợ Đồn,1
102053,11015,Ngọc Phái,Xã,Ngọc Phái,Xã,692,62,Chợ Đồn,1
102056,11019,Rã Bản,Xã,Rã Bản,Xã,692,62,Chợ Đồn,1
102059,11011,Đông Viên,Xã,Đông Viên,Xã,692,62,Chợ Đồn,1
102062,11012,Lương Bằng,Xã,Lương Bằng,Xã,692,62,Chợ Đồn,1
102065,11005,Bằng Lãng,Xã,Bằng Lãng,Xã,692,62,Chợ Đồn,1
102068,11009,Đại Sảo,Xã,Đại Sảo,Xã,692,62,Chợ Đồn,1
102071,11014,Nghĩa Tá,Xã,Nghĩa Tá,Xã,692,62,Chợ Đồn,1
102074,11016,Phong Huân,Xã,Phong Huân,Xã,692,62,Chợ Đồn,1
102077,11022,Yên Mỹ,Xã,Yên Mỹ,Xã,692,62,Chợ Đồn,1
102080,11008,Bình Trung,Xã,Bình Trung,Xã,692,62,Chợ Đồn,1
102083,11023,Yên Nhuận,Xã,Yên Nhuận,Xã,692,62,Chợ Đồn,1
102086,11028,Chợ Mới,Thị trấn,Chợ Mới,Thị trấn,693,62,Chợ Mới,1
102089,11035,Tân Sơn,Xã,Tân Sơn,Xã,693,62,Chợ Mới,1
102092,11038,Thanh Vận,Xã,Thanh Vận,Xã,693,62,Chợ Mới,1
102095,11030,Mai Lạp,Xã,Mai Lạp,Xã,693,62,Chợ Mới,1
102098,11029,Hoà Mục,Xã,Hòa Mục,Xã,693,62,Chợ Mới,1.0
102101,11037,Thanh Mai,Xã,Thanh Mai,Xã,693,62,Chợ Mới,1
102104,11027,Cao Kỳ,Xã,Cao Kỳ,Xã,693,62,Chợ Mới,1
102107,11032,Nông Hạ,Xã,Nông Hạ,Xã,693,62,Chợ Mới,1
102110,11039,Yên Cư,Xã,Yên Cư,Xã,693,62,Chợ Mới,1
102113,11033,Nông Thịnh,Xã,Nông Thịnh,Xã,693,62,Chợ Mới,1
102116,11041,Yên Hân,Xã,Yên Hân,Xã,693,62,Chợ Mới,1
102119,11036,Thanh Bình,Xã,Thanh Bình,Xã,693,62,Chợ Mới,1
102122,11031,Như Cố,Xã,Như Cố,Xã,693,62,Chợ Mới,1
102125,11026,Bình Văn,Xã,Bình Văn,Xã,693,62,Chợ Mới,1
102128,11040,Yên Đĩnh,Xã,Yên Đĩnh,Xã,693,62,Chợ Mới,1
102131,11034,Quảng Chu,Xã,Quảng Chu,Xã,693,62,Chợ Mới,1
102134,11063,Yến Lạc,Thị trấn,Yến Lạc,Thị trấn,694,62,Na Rì,1
102137,11061,Vũ Loan,Xã,Vũ Loan,Xã,694,62,Na Rì,1
102140,11053,Lạng San,Xã,Lạng San,Thị trấn,694,62,Na Rì,Sai prefix
102143,11057,Lương Thượng,Xã,Lương Thượng,Xã,694,62,Na Rì,1
102146,11050,Kim Hỷ,Xã,Kim Hỷ,Xã,694,62,Na Rì,1
102149,11059,Văn Học,Xã,Văn Học,Xã,694,62,Na Rì,1
102152,11045,Cường Lợi,Xã,Cường Lợi,Xã,694,62,Na Rì,1
102155,11055,Lương Hạ,Xã,Lương Hạ,Xã,694,62,Na Rì,1
102158,11051,Kim Lư,Xã,Kim Lư,Xã,694,62,Na Rì,1
102161,11056,Lương Thành,Xã,Lương Thành,Xã,694,62,Na Rì,1
102164,11042,Ân Tình,Xã,Ân Tình,Xã,694,62,Na Rì,1
102167,11052,Lam Sơn,Xã,Lam Sơn,Xã,694,62,Na Rì,1
102170,11060,Văn Minh,Xã,Văn Minh,Xã,694,62,Na Rì,1
102173,11043,Côn Minh,Xã,Côn Minh,Xã,694,62,Na Rì,1
102176,11044,Cư Lễ,Xã,Cư Lễ,Xã,694,62,Na Rì,1
102179,11049,Hữu Thác,Xã,Hữu Thác,Xã,694,62,Na Rì,1
102182,11048,Hảo Nghĩa,Xã,Hảo Nghĩa,Xã,694,62,Na Rì,1
102185,11058,Quang Phong,Xã,Quang Phong,Xã,694,62,Na Rì,1
102188,11047,Dương Sơn,Xã,Dương Sơn,Xã,694,62,Na Rì,1
102191,11062,Xuân Dương,Xã,Xuân Dương,Xã,694,62,Na Rì,1
102194,11046,Đổng Xá,Xã,Đổng Xá,Xã,694,62,Na Rì,1
102197,11054,Liêm Thuỷ,Xã,Liêm Thủy,Xã,694,62,Na Rì,1.0
101936,11069,Nà Phặc,Thị trấn,Nà Phặc,Thị trấn,695,62,Ngân Sơn,1
101939,11071,Thượng Ân,Xã,Thượng Ân,Xã,695,62,Ngân Sơn,1
101942,11064,Bằng Vân,Xã,Bằng Vân,Xã,695,62,Ngân Sơn,1
101945,11065,Cốc Đán,Xã,Cốc Đán,Xã,695,62,Ngân Sơn,1
101948,11073,Trung Hoà,Xã,Trung Hòa,Xã,695,62,Ngân Sơn,1.0
101951,11066,Đức Vân,Xã,Đức Vân,Xã,695,62,Ngân Sơn,1
101954,11074,Vân Tùng,Xã,Vân Tùng,Xã,695,62,Ngân Sơn,1
101957,11072,Thượng Quan,Xã,Thượng Quan,Xã,695,62,Ngân Sơn,1
101960,11068,Lãng Ngâm,Xã,Lãng Ngâm,Xã,695,62,Ngân Sơn,1
101963,11070,Thuần Mang,Xã,Thuần Mang,Xã,695,62,Ngân Sơn,1
101966,11067,Hương Nê,Xã,Hương Nê,Xã,695,62,Ngân Sơn,1
101858,11076,Bằng Thành,Xã,Bằng Thành,Xã,696,62,Pác Nặm,1
101861,11083,Nhạn Môn,Xã,Nhạn Môn,Xã,696,62,Pác Nặm,1
101864,11077,Bộc Bố,Xã,Bộc Bố,Xã,696,62,Pác Nặm,1
101867,11080,Công Bằng,Xã,Công Bằng,Xã,696,62,Pác Nặm,1
101870,11081,Giáo Hiệu,Xã,Giáo Hiệu,Xã,696,62,Pác Nặm,1
101873,11084,Xuân La,Xã,Xuân La,Xã,696,62,Pác Nặm,1
101876,11075,An Thắng,Xã,An Thắng,Xã,696,62,Pác Nặm,1
101879,11079,Cổ Linh,Xã,Cổ Linh,Xã,696,62,Pác Nặm,1
101882,11082,Nghiên Loan,Xã,Nghiên Loan,Xã,696,62,Pác Nặm,1
101885,11078,Cao Tân,Xã,Cao Tân,Xã,696,62,Pác Nặm,1
131813,9906,2,Phường,2,Phường,626,55,Bạc Liêu,1
131816,9907,3,Phường,3,Phường,626,55,Bạc Liêu,1
131819,9909,5,Phường,5,Phường,626,55,Bạc Liêu,1
131822,9910,7,Phường,7,Phường,626,55,Bạc Liêu,1
131825,9905,1,Phường,1,Phường,626,55,Bạc Liêu,1
131828,9911,8,Phường,8,Phường,626,55,Bạc Liêu,1
131831,9913,Nhà Mát,Phường,Nhà Mát,Phường,626,55,Bạc Liêu,1
131834,9915,Vĩnh Trạch,Xã,Vĩnh Trạch,Xã,626,55,Bạc Liêu,1
131837,9916,Vĩnh Trạch Đông,Xã,Vĩnh Trạch Đông,Xã,626,55,Bạc Liêu,1
131840,9912,Hiệp Thành,Xã,Hiệp Thành,Xã,626,55,Bạc Liêu,1
,9908,,,4,Phường,626,55,Bạc Liêu,
131972,9923,Gành Hào,Thị trấn,Gành Hào,Thị trấn,627,55,Đông Hải,1
131975,9925,Long Điền Đông,Xã,Long Điền Đông,Xã,627,55,Đông Hải,1
131978,9926,Long Điền Đông A,Xã,Long Điền Đông A,Xã,627,55,Đông Hải,1
131981,9924,Long Điền,Xã,Long Điền,Xã,627,55,Đông Hải,1
131984,9927,Long Điền Tây,Xã,Long Điền Tây,Xã,627,55,Đông Hải,1
131985,9920,Điền Hải,Xã,Điền Hải,Xã,627,55,Đông Hải,1
131987,9918,An Trạch,Xã,An Trạch,Xã,627,55,Đông Hải,1
131988,9919,An Trạch A,Xã,An Trạch A,Xã,627,55,Đông Hải,1
131990,9917,An Phúc,Xã,An Phúc,Xã,627,55,Đông Hải,1
131993,9921,Định Thành,Xã,Định Thành,Xã,627,55,Đông Hải,1
131996,9922,Định Thành A,Xã,Định Thành A,Xã,627,55,Đông Hải,1
131942,,Phường 1,Phường,,Phường,1959,,Thị xã Giá Rai,
131945,9929,Hộ Phòng,Phường,Hộ Phòng,Thị trấn,628,55,Giá Rai,Sai prefix
131948,9934,Phong Thạnh Đông,Xã,Phong Thạnh Đông,Xã,628,55,Giá Rai,1
131951,9930,Láng Tròn,Phường,Láng Tròn,Phường,628,55,Giá Rai,1
131954,9931,Phong Tân,Xã,Phong Tân,Xã,628,55,Giá Rai,1
131957,9937,Tân Phong,Xã,Tân Phong,Xã,628,55,Giá Rai,1
