ID_2016,ID_ADS,NOTE,DB_2016,ADD-SERVICE,ADS_PREFIX,PARENT_ID,PARENT,TYPE,,
130439,7133,1,Xã Phú Xuân,Phú Xuân,Xã,457,Phú Tân,1,,
132228,8495,1,Xã R?ch Chèo,R?ch Chèo,Xã,544,Phú Tân,1,,
132221,8496,1,Xã Tân H?i,Tân H?i,Xã,544,Phú Tân,1,,
130457,7134,1,Xã Tân Hòa,Tân Hòa,Xã,457,Phú Tân,1,,
132227,8497,1,Xã Tân H?ng Tây,Tân H?ng Tây,Xã,544,Phú Tân,1,,
130460,7135,1,Xã Tân Trung,Tân Trung,Xã,457,Phú Tân,1,,
132224,8498,1,Xã Vi?t Th?ng,Vi?t Th?ng,Xã,544,Phú Tân,1,,
124048,5661,1,Xã Ayun H?,Ayun H?,Xã,377,Phú Thi?n,1,,
124060,5662,1,Xã Chrôh P?nan,Chrôh P?nan,Xã,377,Phú Thi?n,1,,
124046,5663,1,Xã Ch? A Thai,Ch? A Thai,Xã,377,Phú Thi?n,1,,
124049,5664,1,Xã Ia Ake,Ia Ake,Xã,377,Phú Thi?n,1,,
124061,5665,1,Xã Ia Hiao,Ia Hiao,Xã,377,Phú Thi?n,1,,
124058,5666,1,Xã Ia Peng,Ia Peng,Xã,377,Phú Thi?n,1,,
124055,5667,1,Xã Ia Piar,Ia Piar,Xã,377,Phú Thi?n,1,,
124052,5668,1,Xã Ia Sol,Ia Sol,Xã,377,Phú Thi?n,1,,
124067,5669,1,Xã Ia Yeng,Ia Yeng,Xã,377,Phú Thi?n,1,,
124043,5670,1,Th? tr?n Phú Thi?n,Phú Thi?n,Th? tr?n,377,Phú Thi?n,1,,
107948,8912,1,Ph??ng Âu C?,Âu C?,Ph??ng,569,Phú Th?,1,,
1235,564,1,Huy?n C?m Khê,C?m Khê,Huy?n,42,Phú Th?,7,,
1230,565,1,Huy?n ?oan Hùng,?oan Hùng,Huy?n,42,Phú Th?,7,,
107951,8913,1,Xã Hà L?c,Hà L?c,Xã,569,Phú Th?,1,,
107963,8914,1,Xã Hà Th?ch,Hà Th?ch,Xã,569,Phú Th?,1,,
107942,8915,1,Ph??ng Hùng V??ng,Hùng V??ng,Ph??ng,569,Phú Th?,1,,
1237,567,1,Huy?n Lâm Thao,Lâm Thao,Huy?n,42,Phú Th?,7,,
107945,8916,1,Ph??ng Phong Châu,Phong Châu,Ph??ng,569,Phú Th?,1,,
107954,8917,1,Xã Phú H?,Phú H?,Xã,569,Phú Th?,1,,
1233,568,1,Huy?n Phù Ninh,Phù Ninh,Huy?n,42,Phú Th?,7,,
1228,569,1,Th? xã Phú Th?,Phú Th?,Th? xã,42,Phú Th?,3,,
1236,570,1,Huy?n Tam Nông,Tam Nông,Huy?n,42,Phú Th?,7,,
1240,571,1,Huy?n Tân S?n,Tân S?n,Huy?n,42,Phú Th?,7,,
1232,572,1,Huy?n Thanh Ba,Thanh Ba,Huy?n,42,Phú Th?,7,,
107960,8918,1,Xã Thanh Minh,Thanh Minh,Xã,569,Phú Th?,1,,
1238,573,1,Huy?n Thanh S?n,Thanh S?n,Huy?n,42,Phú Th?,7,,
107939,8920,1,Ph??ng Tr??ng Th?nh,Tr??ng Th?nh,Ph??ng,569,Phú Th?,1,,
107957,8921,1,Xã V?n Lung,V?n Lung,Xã,569,Phú Th?,1,,
1227,575,1,Thành ph? Vi?t Trì,Vi?t Trì,Thành ph?,42,Phú Th?,3,,
1234,576,1,Huy?n Yên L?p,Yên L?p,Huy?n,42,Phú Th?,7,,
119912,3587,1,Xã Phú An,Phú An,Xã,263,Phú Vang,1,,
119942,3588,1,Th? tr?n Phú ?a,Phú ?a,Th? tr?n,263,Phú Vang,1,,
119921,3589,1,Xã Phú Diên,Phú Diên,Xã,263,Phú Vang,1,,
119906,3590,1,Xã Phú D??ng,Phú D??ng,Xã,263,Phú Vang,1,,
119915,3591,1,Xã Phú H?i,Phú H?i,Xã,263,Phú Vang,1,,
119933,3592,1,Xã Phú H?,Phú H?,Xã,263,Phú Vang,1,,
119939,3593,1,Xã Phú L??ng,Phú L??ng,Xã,263,Phú Vang,1,,
119909,3594,1,Xã Phú M?u,Phú M?u,Xã,263,Phú Vang,1,,
119927,3595,1,Xã Phú M?,Phú M?,Xã,263,Phú Vang,1,,
119924,3596,1,Xã Phú Thanh,Phú Thanh,Xã,263,Phú Vang,1,,
119903,3597,1,Xã Phú Thu?n,Phú Thu?n,Xã,263,Phú Vang,1,,
119930,3598,1,Xã Phú Th??ng,Phú Th??ng,Xã,263,Phú Vang,1,,
119918,3599,1,Xã Phú Xuân,Phú Xuân,Xã,263,Phú Vang,1,,
119900,3600,1,Th? tr?n Thu?n An,Thu?n An,Th? tr?n,263,Phú Vang,1,,
119948,3601,1,Xã Vinh An,Vinh An,Xã,263,Phú Vang,1,,
119957,3602,1,Xã Vinh Hà,Vinh Hà,Xã,263,Phú Vang,1,,
119951,3603,1,Xã Vinh Phú,Vinh Phú,Xã,263,Phú Vang,1,,
119954,3604,1,Xã Vinh Thái,Vinh Thái,Xã,263,Phú Vang,1,,
119945,3605,1,Xã Vinh Thanh,Vinh Thanh,Xã,263,Phú Vang,1,,
119936,3606,1,Xã Vinh Xuân,Vinh Xuân,Xã,263,Phú Vang,1,,
110342,1434,1,Xã B?ch H?,B?ch H?,Xã,106,Phú Xuyên,1,,
110348,1435,1,Xã Châu Can,Châu Can,Xã,106,Phú Xuyên,1,,
110321,1436,1,Xã Chuyên M?,Chuyên M?,Xã,106,Phú Xuyên,1,,
110291,1437,1,Xã ??i Th?ng,??i Th?ng,Xã,106,Phú Xuyên,1,,
110336,1438,1,Xã ??i Xuyên,??i Xuyên,Xã,106,Phú Xuyên,1,,
110303,1439,1,Xã Hoàng Long,Hoàng Long,Xã,106,Phú Xuyên,1,,
110276,1440,1,Xã H?ng Minh,H?ng Minh,Xã,106,Phú Xuyên,1,,
110300,1441,1,Xã H?ng Thái,H?ng Thái,Xã,106,Phú Xuyên,1,,
110324,1442,1,Xã Khai Thái,Khai Thái,Xã,106,Phú Xuyên,1,,
110351,1443,1,Xã Minh Tân,Minh Tân,Xã,106,Phú Xuyên,1,,
110309,1444,1,Xã Nam Phong,Nam Phong,Xã,106,Phú Xuyên,1,,
110312,1445,1,Xã Nam Tri?u,Nam Tri?u,Xã,106,Phú Xuyên,1,,
110270,1446,1,Th? tr?n Phú Minh,Phú Minh,Th? tr?n,106,Phú Xuyên,1,,
110294,1447,1,Xã Phú Túc,Phú Túc,Xã,106,Phú Xuyên,1,,
110273,1448,1,Th? tr?n Phú Xuyên,Phú Xuyên,Th? tr?n,106,Phú Xuyên,1,,
110339,1449,1,Xã Phú Yên,Phú Yên,Xã,106,Phú Xuyên,1,,
110327,1450,1,Xã Phúc Ti?n,Phúc Ti?n,Xã,106,Phú Xuyên,1,,
110279,1451,1,Xã Ph??ng D?c,Ph??ng D?c,Xã,106,Phú Xuyên,1,,
110345,1452,1,Xã Quang Lãng,Quang Lãng,Xã,106,Phú Xuyên,1,,
110306,1453,1,Xã Quang Trung,Quang Trung,Xã,106,Phú Xuyên,1,,
110318,1454,1,Xã S?n Hà,S?n Hà,Xã,106,Phú Xuyên,1,,
110315,1455,1,Xã Tân Dân,Tân Dân,Xã,106,Phú Xuyên,1,,
110285,1456,1,Xã Th?y Phú,Th?y Phú,Xã,106,Phú Xuyên,1,,
110333,1457,1,Xã Tri Th?y,Tri Th?y,Xã,106,Phú Xuyên,1,,
110288,1458,1,Xã Tri Trung,Tri Trung,Xã,106,Phú Xuyên,1,,
110297,1459,1,Xã V?n Hoàng,V?n Hoàng,Xã,106,Phú Xuyên,1,,
110282,1460,1,Xã V?n Nhân,V?n Nhân,Xã,106,Phú Xuyên,1,,
110330,1461,1,Xã Vân T?,Vân T?,Xã,106,Phú Xuyên,1,,
1564,584,1,Huy?n ?ông Hòa,?ông Hòa,Huy?n,44,Phú Yên,7,,
1558,585,1,Huy?n ??ng Xuân,??ng Xuân,Huy?n,44,Phú Yên,7,,
1560,587,1,Huy?n S?n Hòa,S?n Hòa,Huy?n,44,Phú Yên,7,,
1557,588,1,Th? xã Sông C?u,Sông C?u,Th? xã,44,Phú Yên,3,,
1561,589,1,Huy?n Sông Hinh,Sông Hinh,Huy?n,44,Phú Yên,7,,
1559,591,1,Huy?n Tuy An,Tuy An,Huy?n,44,Phú Yên,7,,
103976,10542,1,Xã B?c Phong,B?c Phong,Xã,681,Phù Yên,1,,
103967,10543,1,Xã ?á ??,?á ??,Xã,681,Phù Yên,1,,
103922,10544,1,Xã Gia Phù,Gia Phù,Xã,681,Phù Yên,1,,
103913,10545,1,Xã Huy B?c,Huy B?c,Xã,681,Phù Yên,1,,
103928,10546,1,Xã Huy H?,Huy H?,Xã,681,Phù Yên,1,,
103931,10547,1,Xã Huy Tân,Huy Tân,Xã,681,Phù Yên,1,,
103916,10548,1,Xã Huy Th??ng,Huy Th??ng,Xã,681,Phù Yên,1,,
103940,10549,1,Xã Huy T??ng,Huy T??ng,Xã,681,Phù Yên,1,,
103961,10550,1,Xã Kim Bon,Kim Bon,Xã,681,Phù Yên,1,,
103964,10551,1,Xã M??ng Bang,M??ng Bang,Xã,681,Phù Yên,1,,
103907,10552,1,Xã M??ng C?i,M??ng C?i,Xã,681,Phù Yên,1,,
103943,10553,1,Xã M??ng Do,M??ng Do,Xã,681,Phù Yên,1,,
103934,10554,1,Xã M??ng Lang,M??ng Lang,Xã,681,Phù Yên,1,,
103904,10555,1,Xã M??ng Th?i,M??ng Th?i,Xã,681,Phù Yên,1,,
103973,10556,1,Xã Nam Phong,Nam Phong,Xã,681,Phù Yên,1,,
103898,10557,1,Th? tr?n Phù Yên,Phù Yên,Th? tr?n,681,Phù Yên,1,,
103910,10558,1,Xã Quang Huy,Quang Huy,Xã,681,Phù Yên,1,,
103937,10560,1,Xã Su?i Bau,Su?i Bau,Xã,681,Phù Yên,1,,
103901,10561,1,Xã Su?i T?,Su?i T?,Xã,681,Phù Yên,1,,
103919,10562,1,Xã Tân Lang,Tân Lang,Xã,681,Phù Yên,1,,
103970,10563,1,Xã Tân Phong,Tân Phong,Xã,681,Phù Yên,1,,
103958,10564,1,Xã T??ng H?,T??ng H?,Xã,681,Phù Yên,1,,
103955,10565,1,Xã T??ng Phong,T??ng Phong,Xã,681,Phù Yên,1,,
103925,10566,1,Xã T??ng Phù,T??ng Phù,Xã,681,Phù Yên,1,,
103949,10567,1,Xã T??ng Th??ng,T??ng Th??ng,Xã,681,Phù Yên,1,,
103952,10568,1,Xã T??ng Ti?n,T??ng Ti?n,Xã,681,Phù Yên,1,,
109736,1462,1,Xã C?m ?ình,C?m ?ình,Xã,107,Phúc Th?,1,,
109751,1464,1,Xã Hát Môn,Hát Môn,Xã,107,Phúc Th?,1,,
109778,1465,1,Xã Hi?p Thu?n,Hi?p Thu?n,Xã,107,Phúc Th?,1,,
109781,1466,1,Xã Liên Hi?p,Liên Hi?p,Xã,107,Phúc Th?,1,,
109745,1467,1,Xã Long Xuyên,Long Xuyên,Xã,107,Phúc Th?,1,,
109766,1468,1,Xã Ng?c T?o,Ng?c T?o,Xã,107,Phúc Th?,1,,
109763,1469,1,Xã Phúc Hòa,Phúc Hòa,Xã,107,Phúc Th?,1,,
109715,1470,1,Th? tr?n Phúc Th?,Phúc Th?,Th? tr?n,107,Phúc Th?,1,,
109769,1471,1,Xã Ph?ng Th??ng,Ph?ng Th??ng,Xã,107,Phúc Th?,1,,
109730,1472,1,Xã Ph??ng ??,Ph??ng ??,Xã,107,Phúc Th?,1,,
109733,1473,1,Xã Sen Chi?u,Sen Chi?u,Xã,107,Phúc Th?,1,,
109775,1474,1,Xã Tam Hi?p,Tam Hi?p,Xã,107,Phúc Th?,1,,
109772,1475,1,Xã Tam Thu?n,Tam Thu?n,Xã,107,Phúc Th?,1,,
109757,1476,1,Xã Thanh ?a,Thanh ?a,Xã,107,Phúc Th?,1,,
109742,1477,1,Xã Th? L?c,Th? L?c,Xã,107,Phúc Th?,1,,
109748,1478,1,Xã Th??ng C?c,Th??ng C?c,Xã,107,Phúc Th?,1,,
109754,1479,1,Xã Tích Giang,Tích Giang,Xã,107,Phúc Th?,1,,
109760,1480,1,Xã Tr?ch M? L?c,Tr?ch M? L?c,Xã,107,Phúc Th?,1,,
109718,1481,1,Xã Vân Hà,Vân Hà,Xã,107,Phúc Th?,1,,
109724,1482,1,Xã Vân Nam,Vân Nam,Xã,107,Phúc Th?,1,,
109721,1483,1,Xã Vân Phúc,Vân Phúc,Xã,107,Phúc Th?,1,,
109739,1484,1,Xã Võng Xuyên,Võng Xuyên,Xã,107,Phúc Th?,1,,
109727,1485,1,Xã Xuân Phú,Xuân Phú,Xã,107,Phúc Th?,1,,
108752,7229,1,Xã Cao Minh,Cao Minh,Xã,464,Phúc Yên,1,,
108747,7230,1,Ph??ng ??ng Xuân,??ng Xuân,Ph??ng,464,Phúc Yên,1,,
108737,7231,1,Ph??ng Hùng V??ng,Hùng V??ng,Ph??ng,464,Phúc Yên,1,,
108755,7232,1,Xã Nam Viêm,Nam Viêm,Xã,464,Phúc Yên,1,,
108749,7233,1,Xã Ng?c Thanh,Ng?c Thanh,Xã,464,Phúc Yên,1,,
108743,7234,1,Ph??ng Phúc Th?ng,Phúc Th?ng,Ph??ng,464,Phúc Yên,1,,
108758,7235,1,Xã Ti?n Châu,Ti?n Châu,Xã,464,Phúc Yên,1,,
108740,7236,1,Ph??ng Tr?ng Nh?,Tr?ng Nh?,Ph??ng,464,Phúc Yên,1,,
108734,7237,1,Ph??ng Tr?ng Tr?c,Tr?ng Tr?c,Ph??ng,464,Phúc Yên,1,,
131402,10439,1,Xã Bình Thành,Bình Thành,Xã,674,Ph?ng Hi?p,1,,
131433,10440,1,Th? tr?n Búng Tàu,Búng Tàu,Th? tr?n,674,Ph?ng Hi?p,1,,
131396,10441,1,Th? tr?n Cây D??ng,Cây D??ng,Th? tr?n,674,Ph?ng Hi?p,1,,
131429,10442,1,Xã Hi?p H?ng,Hi?p H?ng,Xã,674,Ph?ng Hi?p,1,,
131423,10443,1,Xã Hòa An,Hòa An,Xã,674,Ph?ng Hi?p,1,,
131420,10444,1,Xã Hòa M?,Hòa M?,Xã,674,Ph?ng Hi?p,1,,
131408,10446,1,Xã Long Th?nh,Long Th?nh,Xã,674,Ph?ng Hi?p,1,,
131417,10447,1,Xã Ph?ng Hi?p,Ph?ng Hi?p,Xã,674,Ph?ng Hi?p,1,,
131426,10448,1,Xã Ph??ng Bình,Ph??ng Bình,Xã,674,Ph?ng Hi?p,1,,
131435,10449,1,Xã Ph??ng Phú,Ph??ng Phú,Xã,674,Ph?ng Hi?p,1,,
131399,10450,1,Xã Tân Bình,Tân Bình,Xã,674,Ph?ng Hi?p,1,,
131438,10451,1,Xã Tân Long,Tân Long,Xã,674,Ph?ng Hi?p,1,,
131432,10452,1,Xã Tân Ph??c H?ng,Tân Ph??c H?ng,Xã,674,Ph?ng Hi?p,1,,
131405,10453,1,Xã Th?nh Hòa,Th?nh Hòa,Xã,674,Ph?ng Hi?p,1,,
131879,10728,1,Xã H?ng Phú,H?ng Phú,Xã,694,Ph??c Long,1,,
125245,5801,1,Xã Long Giang,Long Giang,Xã,389,Ph??c Long,1,,
125220,5802,1,Ph??ng Long Ph??c,Long Ph??c,Ph??ng,389,Ph??c Long,1,,
125217,5803,1,Ph??ng Long Th?y,Long Th?y,Ph??ng,389,Ph??c Long,1,,
131885,10729,1,Xã Phong Th?nh Tây A,Phong Th?nh Tây A,Xã,694,Ph??c Long,1,,
131888,10730,1,Xã Phong Th?nh Tây B,Phong Th?nh Tây B,Xã,694,Ph??c Long,1,,
125219,5804,1,Ph??ng Ph??c Bình,Ph??c Bình,Ph??ng,389,Ph??c Long,1,,
131867,10731,1,Th? tr?n Ph??c Long,Ph??c Long,Th? tr?n,694,Ph??c Long,1,,
131876,10732,1,Xã Ph??c Long,Ph??c Long,Xã,694,Ph??c Long,1,,
125249,5805,1,Xã Ph??c Tín,Ph??c Tín,Xã,389,Ph??c Long,1,,
125237,5806,1,Ph??ng S?n Giang,S?n Giang,Ph??ng,389,Ph??c Long,1,,
125216,5807,1,Ph??ng Thác M?,Thác M?,Ph??ng,389,Ph??c Long,1,,
131870,10733,1,Xã V?nh Phú ?ông,V?nh Phú ?ông,Xã,694,Ph??c Long,1,,
131873,10734,1,Xã V?nh Phú Tây,V?nh Phú Tây,Xã,694,Ph??c Long,1,,
131882,10735,1,Xã V?nh Thanh,V?nh Thanh,Xã,694,Ph??c Long,1,,
120722,2738,1,Th? tr?n Khâm ??c,Khâm ??c,Th? tr?n,196,Ph??c S?n,1,,
120740,2739,1,Xã Ph??c Chánh,Ph??c Chánh,Xã,196,Ph??c S?n,1,,
120743,2740,1,Xã Ph??c Công,Ph??c Công,Xã,196,Ph??c S?n,1,,
120731,2741,1,Xã Ph??c ??c,Ph??c ??c,Xã,196,Ph??c S?n,1,,
120728,2742,1,Xã Ph??c Hi?p,Ph??c Hi?p,Xã,196,Ph??c S?n,1,,
120746,2744,1,Xã Ph??c Kim,Ph??c Kim,Xã,196,Ph??c S?n,1,,
120749,2745,1,Xã Ph??c L?c,Ph??c L?c,Xã,196,Ph??c S?n,1,,
120737,2746,1,Xã Ph??c M?,Ph??c M?,Xã,196,Ph??c S?n,1,,
120734,2747,1,Xã Ph??c N?ng,Ph??c N?ng,Xã,196,Ph??c S?n,1,,
120752,2748,1,Xã Ph??c Thành,Ph??c Thành,Xã,196,Ph??c S?n,1,,
120725,2749,1,Xã Ph??c Xuân,Ph??c Xuân,Xã,196,Ph??c S?n,1,,
123602,5671,1,Xã An Phú,An Phú,Xã,378,PleiKu,1,,
123590,5672,1,Xã Bi?n H?,Bi?n H?,Xã,378,PleiKu,1,,
123586,5673,1,Ph??ng Chi L?ng,Chi L?ng,Ph??ng,378,PleiKu,1,,
123599,5674,1,Xã Ch? Á,Ch? Á,Xã,378,PleiKu,1,,
123587,5675,1,Xã Ch? HDrông,Ch? HDrông,Xã,378,PleiKu,1,,
123560,5676,1,Ph??ng Diên H?ng,Diên H?ng,Ph??ng,378,PleiKu,1,,
123605,5677,1,Xã Diên Phú,Diên Phú,Xã,378,PleiKu,1,,
123579,5678,1,Ph??ng ??ng ?a,??ng ?a,Ph??ng,378,PleiKu,1,,
123611,5679,1,Xã Gào,Gào,Xã,378,PleiKu,1,,
123572,5680,1,Ph??ng Hoa L?,Hoa L?,Ph??ng,378,PleiKu,1,,
123569,5681,1,Ph??ng H?i Phú,H?i Phú,Ph??ng,378,PleiKu,1,,
123566,5682,1,Ph??ng H?i Th??ng,H?i Th??ng,Ph??ng,378,PleiKu,1,,
123608,5683,1,Xã Ia Kênh,Ia Kênh,Xã,378,PleiKu,1,,
123570,5685,1,Ph??ng Phù ??ng,Phù ??ng,Ph??ng,378,PleiKu,1,,
123593,5686,1,Xã Tân S?n,Tân S?n,Xã,378,PleiKu,1,,
123575,5687,1,Ph??ng Tây S?n,Tây S?n,Ph??ng,378,PleiKu,1,,
123582,5688,1,Ph??ng Th?ng L?i,Th?ng L?i,Ph??ng,378,PleiKu,1,,
123578,5689,1,Ph??ng Th?ng Nh?t,Th?ng Nh?t,Ph??ng,378,PleiKu,1,,
123581,5690,1,Ph??ng Trà Bá,Trà Bá,Ph??ng,378,PleiKu,1,,
123596,5691,1,Xã Trà ?a,Trà ?a,Xã,378,PleiKu,1,,
123557,5692,1,Ph??ng Yên ??,Yên ??,Ph??ng,378,PleiKu,1,,
123584,5693,1,Ph??ng Yên Th?,Yên Th?,Ph??ng,378,PleiKu,1,,
100877,11646,1,Xã Bát ??i S?n,Bát ??i S?n,Xã,747,Qu?n B?,1,,
100883,11647,1,Xã Cán T?,Cán T?,Xã,747,Qu?n B?,1,,
100886,11648,1,Xã Cao Mã P?,Cao Mã P?,Xã,747,Qu?n B?,1,,
100895,11649,1,Xã ?ông Hà,?ông Hà,Xã,747,Qu?n B?,1,,
100901,11650,1,Xã Lùng Tám,Lùng Tám,Xã,747,Qu?n B?,1,,
100880,11651,1,Xã Ngh?a Thu?n,Ngh?a Thu?n,Xã,747,Qu?n B?,1,,
100898,11652,1,Xã Qu?n B?,Qu?n B?,Xã,747,Qu?n B?,1,,
100904,11653,1,Xã Quy?t Ti?n,Quy?t Ti?n,Xã,747,Qu?n B?,1,,
100907,11654,1,Xã T? Ván,T? Ván,Xã,747,Qu?n B?,1,,
100874,11655,1,Th? tr?n Tam S?n,Tam S?n,Th? tr?n,747,Qu?n B?,1,,
100910,11656,1,Xã Thái An,Thái An,Xã,747,Qu?n B?,1,,
100889,11657,1,Xã Thanh Vân,Thanh Vân,Xã,747,Qu?n B?,1,,
100892,11658,1,Xã Tùng Vài,Tùng Vài,Xã,747,Qu?n B?,1,,
114896,4378,1,Xã Hi?n Chung,Hi?n Chung,Xã,316,Quan Hóa,1,,
114899,4379,1,Xã Hi?n Ki?t,Hi?n Ki?t,Xã,316,Quan Hóa,1,,
114905,4380,1,Xã H?i Xuân,H?i Xuân,Xã,316,Quan Hóa,1,,
114917,4381,1,Xã Nam ??ng,Nam ??ng,Xã,316,Quan Hóa,1,,
114902,4382,1,Xã Nam Ti?n,Nam Ti?n,Xã,316,Quan Hóa,1,,
114914,4383,1,Xã Nam Xuân,Nam Xuân,Xã,316,Quan Hóa,1,,
114884,4384,1,Xã Phú L?,Phú L?,Xã,316,Quan Hóa,1,,
114911,4385,1,Xã Phú Nghiêm,Phú Nghiêm,Xã,316,Quan Hóa,1,,
114887,4386,1,Xã Phú S?n,Phú S?n,Xã,316,Quan Hóa,1,,
114878,4387,1,Xã Phú Thanh,Phú Thanh,Xã,316,Quan Hóa,1,,
114890,4388,1,Xã Phú Xuân,Phú Xuân,Xã,316,Quan Hóa,1,,
114869,4389,1,Th? tr?n Quan Hóa,Quan Hóa,Th? tr?n,316,Quan Hóa,1,,
114872,4390,1,Xã Thành S?n,Thành S?n,Xã,316,Quan Hóa,1,,
114893,4391,1,Xã Thanh Xuân,Thanh Xuân,Xã,316,Quan Hóa,1,,
114908,4392,1,Xã Thiên Ph?,Thiên Ph?,Xã,316,Quan Hóa,1,,
114875,4393,1,Xã Trung S?n,Trung S?n,Xã,316,Quan Hóa,1,,
114881,4394,1,Xã Trung Thành,Trung Thành,Xã,316,Quan Hóa,1,,
114920,4395,1,Xã Xuân Phú,Xuân Phú,Xã,316,Quan Hóa,1,,
115025,4396,1,Xã M??ng Mìn,M??ng Mìn,Xã,317,Quan S?n,1,,
115013,4397,1,Xã Na Mèo,Na Mèo,Xã,317,Quan S?n,1,,
114992,4398,1,Th? tr?n Quan S?n,Quan S?n,Th? tr?n,317,Quan S?n,1,,
115022,4399,1,Xã S?n ?i?n,S?n ?i?n,Xã,317,Quan S?n,1,,
115004,4400,1,Xã S?n Hà,S?n Hà,Xã,317,Quan S?n,1,,
115016,4401,1,Xã S?n L?,S?n L?,Xã,317,Quan S?n,1,,
115010,4402,1,Xã S?n Th?y,S?n Th?y,Xã,317,Quan S?n,1,,
115019,4403,1,Xã Tam L?,Tam L?,Xã,317,Quan S?n,1,,
115007,4404,1,Xã Tam Thanh,Tam Thanh,Xã,317,Quan S?n,1,,
115001,4405,1,Xã Trung H?,Trung H?,Xã,317,Quan S?n,1,,
114998,4406,1,Xã Trung Th??ng,Trung Th??ng,Xã,317,Quan S?n,1,,
114999,4407,1,Xã Trung Ti?n,Trung Ti?n,Xã,317,Quan S?n,1,,
114995,4408,1,Xã Trung Xuân,Trung Xuân,Xã,317,Quan S?n,1,,
101231,11659,1,Xã B?n R?a,B?n R?a,Xã,748,Quang Bình,1,,
101246,11660,1,Xã B?ng Lang,B?ng Lang,Xã,748,Quang Bình,1,,
101252,11661,1,Xã H??ng S?n,H??ng S?n,Xã,748,Quang Bình,1,,
101258,11662,1,Xã Nà Kh??ng,Nà Kh??ng,Xã,748,Quang Bình,1,,
101243,11663,1,Xã Tân B?c,Tân B?c,Xã,748,Quang Bình,1,,
101228,11664,1,Xã Tân Nam,Tân Nam,Xã,748,Quang Bình,1,,
101240,11665,1,Xã Tân Tr?nh,Tân Tr?nh,Xã,748,Quang Bình,1,,
101225,11666,1,Xã Tiên Nguyên,Tiên Nguyên,Xã,748,Quang Bình,1,,
101261,11667,1,Xã Tiên Yên,Tiên Yên,Xã,748,Quang Bình,1,,
101264,11668,1,Xã V? Th??ng,V? Th??ng,Xã,748,Quang Bình,1,,
101255,11669,1,Xã Xuân Giang,Xuân Giang,Xã,748,Quang Bình,1,,
101222,11670,1,Xã Xuân Minh,Xuân Minh,Xã,748,Quang Bình,1,,
101237,11671,1,Th? tr?n Yên Bình,Yên Bình,Th? tr?n,748,Quang Bình,1,,
101249,11672,1,Xã Yên Hà,Yên Hà,Xã,748,Quang Bình,1,,
101234,11673,1,Xã Yên Thành,Yên Thành,Xã,748,Quang Bình,1,,
1458,644,1,Th? xã Ba ??n,Ba ??n,Th? xã,50,Qu?ng Bình,3,,
1455,645,1,Huy?n B? Tr?ch,B? Tr?ch,Huy?n,50,Qu?ng Bình,7,,
1457,647,1,Huy?n L? Th?y,L? Th?y,Huy?n,50,Qu?ng Bình,7,,
1452,648,1,Huy?n Minh Hóa,Minh Hóa,Huy?n,50,Qu?ng Bình,7,,
1456,649,1,Huy?n Qu?ng Ninh,Qu?ng Ninh,Huy?n,50,Qu?ng Bình,7,,
1454,650,1,Huy?n Qu?ng Tr?ch,Qu?ng Tr?ch,Huy?n,50,Qu?ng Bình,7,,
1453,651,1,Huy?n Tuyên Hóa,Tuyên Hóa,Huy?n,50,Qu?ng Bình,7,,
119888,3607,1,Xã Qu?ng An,Qu?ng An,Xã,264,Qu?ng ?i?n,1,,
119879,3608,1,Xã Qu?ng Công,Qu?ng Công,Xã,264,Qu?ng ?i?n,1,,
119876,3609,1,Xã Qu?ng L?i,Qu?ng L?i,Xã,264,Qu?ng ?i?n,1,,
119873,3610,1,Xã Qu?ng Ng?n,Qu?ng Ng?n,Xã,264,Qu?ng ?i?n,1,,
119897,3611,1,Xã Qu?ng Phú,Qu?ng Phú,Xã,264,Qu?ng ?i?n,1,,
119882,3612,1,Xã Qu?ng Ph??c,Qu?ng Ph??c,Xã,264,Qu?ng ?i?n,1,,
119870,3613,1,Xã Qu?ng Thái,Qu?ng Thái,Xã,264,Qu?ng ?i?n,1,,
119891,3614,1,Xã Qu?ng Thành,Qu?ng Thành,Xã,264,Qu?ng ?i?n,1,,
119894,3615,1,Xã Qu?ng Th?,Qu?ng Th?,Xã,264,Qu?ng ?i?n,1,,
119885,3616,1,Xã Qu?ng Vinh,Qu?ng Vinh,Xã,264,Qu?ng ?i?n,1,,
119867,3617,1,Th? tr?n S?a,S?a,Th? tr?n,264,Qu?ng ?i?n,1,,
1515,184,1,Huy?n B?c Trà My,B?c Trà My,Huy?n,9,Qu?ng Nam,7,,
1506,185,1,Huy?n ??i L?c,??i L?c,Huy?n,9,Qu?ng Nam,7,,
1505,187,1,Huy?n ?ông Giang,?ông Giang,Huy?n,9,Qu?ng Nam,7,,
1508,188,1,Huy?n Duy Xuyên,Duy Xuyên,Huy?n,9,Qu?ng Nam,7,,
1512,189,1,Huy?n Hi?p ??c,Hi?p ??c,Huy?n,9,Qu?ng Nam,7,,
1503,190,1,Thành ph? H?i An,H?i An,Thành ph?,9,Qu?ng Nam,3,,
1510,191,1,Huy?n Nam Giang,Nam Giang,Huy?n,9,Qu?ng Nam,7,,
1516,192,1,Huy?n Nam Trà My,Nam Trà My,Huy?n,9,Qu?ng Nam,7,,
1519,193,1,Huy?n Nông S?n,Nông S?n,Huy?n,9,Qu?ng Nam,7,,
1517,194,1,Huy?n Núi Thành,Núi Thành,Huy?n,9,Qu?ng Nam,7,,
