DB16_ID,AS_ID,DB16_NAME,AS_NAME,PREFIX,P_ID,P_NAME,NOTE
120650,1988,Xã Quế Phú,Quế Phú,Xã,134,Quế Sơn,1
120651,1979,Xã Hương An,Hương An,Xã,134,Quế Sơn,1
120653,1983,Xã Quế Cường,Quế Cường,Xã,134,Quế Sơn,1
120659,1984,Xã Quế Hiệp,Quế Hiệp,Xã,134,Quế Sơn,1
120662,1989,Xã Quế Thuận,Quế Thuận,Xã,134,Quế Sơn,1
120665,1980,Xã Phú Thọ,Phú Thọ,Xã,134,Quế Sơn,1
120677,1985,Xã Quế Long,Quế Long,Xã,134,Quế Sơn,1
120680,1982,Xã Quế Châu,Quế Châu,Xã,134,Quế Sơn,1
120683,1987,Xã Quế Phong,Quế Phong,Xã,134,Quế Sơn,1
120686,1981,Xã Quế An,Quế An,Xã,134,Quế Sơn,1
120689,1986,Xã Quế Minh,Quế Minh,Xã,134,Quế Sơn,1
,1992,,Quý Thuận,Xã,134,Quế Sơn,
120335,2004,Phường Tân Thạnh,Tân Thạnh,Phường,135,Tam Kỳ,1
120338,1999,Phường Phước Hòa,Phước Hòa,Phường,135,Tam Kỳ,1
120341,1993,Phường An Mỹ,An Mỹ,Phường,135,Tam Kỳ,1
120344,1997,Phường Hòa Hương,Hòa Hương,Phường,135,Tam Kỳ,1
120347,1996,Phường An Xuân,An Xuân,Phường,135,Tam Kỳ,1
120350,1995,Phường An Sơn,An Sơn,Phường,135,Tam Kỳ,1
120353,2005,Phường Trường Xuân,Trường Xuân,Phường,135,Tam Kỳ,1
120356,1994,Phường An Phú,An Phú,Phường,135,Tam Kỳ,1
120359,2003,Xã Tam Thanh,Tam Thanh,Xã,135,Tam Kỳ,1
120362,2002,Xã Tam Thăng,Tam Thăng,Xã,135,Tam Kỳ,1
120371,2001,Xã Tam Phú,Tam Phú,Xã,135,Tam Kỳ,1
120375,1998,Phường Hoà Thuận,Hòa Thuận,Phường,135,Tam Kỳ,0.875
120389,2000,Xã Tam Ngọc,Tam Ngọc,Xã,135,Tam Kỳ,1
120437,2011,Xã Ch'ơm,Ch'ơm,Xã,136,Tây Giang,1
120440,2013,Xã Ga Ri,Ga Ri,Xã,136,Tây Giang,1
120443,2009,Xã A Xan,A Xan,Xã,136,Tây Giang,1
120446,2015,Xã Tr'Hy,Tr'hy,Xã,136,Tây Giang,1.0
120449,2014,Xã Lăng,Lăng,Xã,136,Tây Giang,1
120452,2006,Xã A Nông,A Nông,Xã,136,Tây Giang,1
120455,2007,Xã A Tiêng,A Tiêng,Xã,136,Tây Giang,1
120458,2010,Xã Bha Lê,Bha Lê,Xã,136,Tây Giang,1
120461,2008,Xã A Vương,A Vương,Xã,136,Tây Giang,1
120464,2012,Xã Dang,Dang,Xã,136,Tây Giang,1
120791,2037,Thị trấn Hà Lam,Hà Lam,Thị trấn,137,Thăng Bình,1
120794,2021,Xã Bình Dương,Bình Dương,Xã,137,Thăng Bình,1
120797,2022,Xã Bình Giang,Bình Giang,Xã,137,Thăng Bình,1
120800,2027,Xã Bình Nguyên,Bình Nguyên,Xã,137,Thăng Bình,1
120803,2029,Xã Bình Phục,Bình Phục,Xã,137,Thăng Bình,1
120806,2034,Xã Bình Triều,Bình Triều,Xã,137,Thăng Bình,1
120809,2018,Xã Bình Đào,Bình Đào,Xã,137,Thăng Bình,1
120812,2025,Xã Bình Minh,Bình Minh,Xã,137,Thăng Bình,1
120815,2024,Xã Bình Lãnh,Bình Lãnh,Xã,137,Thăng Bình,1
120818,2033,Xã Bình Trị,Bình Trị,Xã,137,Thăng Bình,1
120821,2019,Xã Bình Định Bắc,Bình Định Bắc,Xã,137,Thăng Bình,1
120822,2020,Xã Bình Định Nam,Bình Định Nam,Xã,137,Thăng Bình,1
120824,2031,Xã Bình Quý,Bình Quý,Xã,137,Thăng Bình,1
120827,2028,Xã Bình Phú,Bình Phú,Xã,137,Thăng Bình,1
120830,2017,Xã Bình Chánh,Bình Chánh,Xã,137,Thăng Bình,1
120833,2036,Xã Bình Tú,Bình Tú,Xã,137,Thăng Bình,1
120836,2032,Xã Bình Sa,Bình Sa,Xã,137,Thăng Bình,1
120839,2023,Xã Bình Hải,Bình Hải,Xã,137,Thăng Bình,1
120842,2030,Xã Bình Quế,Bình Quế,Xã,137,Thăng Bình,1
120845,2016,Xã Bình An,Bình An,Xã,137,Thăng Bình,1
120848,2035,Xã Bình Trung,Bình Trung,Xã,137,Thăng Bình,1
120851,2026,Xã Bình Nam,Bình Nam,Xã,137,Thăng Bình,1
120854,2044,Thị trấn Tiên Kỳ,Tiên Kỳ,Thị trấn,138,Tiên Phước,1
120857,2051,Xã Tiên Sơn,Tiên Sơn,Xã,138,Tiên Phước,1
120860,2042,Xã Tiên Hà,Tiên Hà,Xã,138,Tiên Phước,1
120863,2039,Xã Tiên Cẩm,Tiên Cẩm,Xã,138,Tiên Phước,1
120866,2041,Xã Tiên Châu,Tiên Châu,Xã,138,Tiên Phước,1
120869,2045,Xã Tiên Lãnh,Tiên Lãnh,Xã,138,Tiên Phước,1
120872,2049,Xã Tiên Ngọc,Tiên Ngọc,Xã,138,Tiên Phước,1
120875,2043,Xã Tiên Hiệp,Tiên Hiệp,Xã,138,Tiên Phước,1
120878,2040,Xã Tiên Cảnh,Tiên Cảnh,Xã,138,Tiên Phước,1
120881,2048,Xã Tiên Mỹ,Tiên Mỹ,Xã,138,Tiên Phước,1
120884,2050,Xã Tiên Phong,Tiên Phong,Xã,138,Tiên Phước,1
120887,2052,Xã Tiên Thọ,Tiên Thọ,Xã,138,Tiên Phước,1
120890,2038,Xã Tiên An,Tiên An,Xã,138,Tiên Phước,1
120893,2047,Xã Tiên Lộc,Tiên Lộc,Xã,138,Tiên Phước,1
120896,2046,Xã Tiên Lập,Tiên Lập,Xã,138,Tiên Phước,1
121484,7248,Thị trấn Ba Tơ,Ba Tơ,Thị trấn,445,Ba Tơ,1
121487,7236,Xã Ba Điền,Ba Điền,Xã,445,Ba Tơ,1
121490,7251,Xã Ba Vinh,Ba Vinh,Xã,445,Ba Tơ,1
121493,7245,Xã Ba Thành,Ba Thành,Xã,445,Ba Tơ,1
121496,7238,Xã Ba Động,Ba Động,Xã,445,Ba Tơ,1
121499,7237,Xã Ba Dinh,Ba Dinh,Xã,445,Ba Tơ,1
121500,7239,Xã Ba Giang,Ba Giang,Xã,445,Ba Tơ,1
121502,7242,Xã Ba Liên,Ba Liên,Xã,445,Ba Tơ,1
121505,7244,Xã Ba Ngạc,Ba Ngạc,Xã,445,Ba Tơ,1
121508,7240,Xã Ba Khâm,Ba Khâm,Xã,445,Ba Tơ,1
121511,7235,Xã Ba Cung,Ba Cung,Xã,445,Ba Tơ,1
121514,7234,Xã Ba Chùa,Ba Chùa,Xã,445,Ba Tơ,1
121517,7246,Xã Ba Tiêu,Ba Tiêu,Xã,445,Ba Tơ,1
121520,7249,Xã Ba Trang,Ba Trang,Xã,445,Ba Tơ,1
121523,7247,Xã Ba Tô,Ba Tô,Xã,445,Ba Tơ,1
121526,7233,Xã Ba Bích,Ba Bích,Xã,445,Ba Tơ,1
121529,7250,Xã Ba Vì,Ba Vì,Xã,445,Ba Tơ,1
121532,7241,Xã Ba Lế,Ba Lế,Xã,445,Ba Tơ,1
121535,7243,Xã Ba Nam,Ba Nam,Xã,445,Ba Tơ,1
121538,7252,Xã Ba Xa,Ba Xa,Xã,445,Ba Tơ,1
121040,7277,Thị Trấn Châu Ổ,Châu Ổ,Thị trấn,446,Bình Sơn,1.0
121043,7274,Xã Bình Thuận,Bình Thuận,Xã,446,Bình Sơn,1
121046,7270,Xã Bình Thạnh,Bình Thạnh,Xã,446,Bình Sơn,1
121049,7257,Xã Bình Đông,Bình Đông,Xã,446,Bình Sơn,1
121052,7254,Xã Bình Chánh,Bình Chánh,Xã,446,Bình Sơn,1
121055,7266,Xã Bình Nguyên,Bình Nguyên,Xã,446,Bình Sơn,1
121058,7262,Xã Bình Khương,Bình Khương,Xã,446,Bình Sơn,1
121061,7275,Xã Bình Trị,Bình Trị,Xã,446,Bình Sơn,1
121064,7253,Xã Bình An,Bình An,Xã,446,Bình Sơn,1
121067,7259,Xã Bình Hải,Bình Hải,Xã,446,Bình Sơn,1
121070,7258,Xã Bình Dương,Bình Dương,Xã,446,Bình Sơn,1
121073,7268,Xã Bình Phước,Bình Phước,Xã,446,Bình Sơn,1
121076,7273,Xã Bình Thới,Bình Thới,Xã,446,Bình Sơn,1
121079,7261,Xã Bình Hòa,Bình Hòa,Xã,446,Bình Sơn,1
121082,7276,Xã Bình Trung,Bình Trung,Xã,446,Bình Sơn,1
121085,7264,Xã Bình Minh,Bình Minh,Xã,446,Bình Sơn,1
121088,7263,Xã Bình Long,Bình Long,Xã,446,Bình Sơn,1
121091,7272,Xã Bình Thanh Tây,Bình Thanh Tây,Xã,446,Bình Sơn,1
121094,7267,Xã Bình Phú,Bình Phú,Xã,446,Bình Sơn,1
121097,7271,Xã Bình Thanh Đông,Bình Thanh Đông,Xã,446,Bình Sơn,1
121100,7256,Xã Bình Chương,Bình Chương,Xã,446,Bình Sơn,1
121103,7260,Xã Bình Hiệp,Bình Hiệp,Xã,446,Bình Sơn,1
121106,7265,Xã Bình Mỹ,Bình Mỹ,Xã,446,Bình Sơn,1
121109,7269,Xã Bình Tân,Bình Tân,Xã,446,Bình Sơn,1
121112,7255,Xã Bình Châu,Bình Châu,Xã,446,Bình Sơn,1
121439,7278,Thị trấn Đức Phổ,Đức Phổ,Thị trấn,447,Đức Phổ,1
121442,7279,Xã Phổ An,Phổ An,Xã,447,Đức Phổ,1
121445,7287,Xã Phổ Phong,Phổ Phong,Xã,447,Đức Phổ,1
121448,7290,Xã Phổ Thuận,Phổ Thuận,Xã,447,Đức Phổ,1
121451,7291,Xã Phổ Văn,Phổ Văn,Xã,447,Đức Phổ,1
121454,7288,Xã Phổ Quang,Phổ Quang,Xã,447,Đức Phổ,1
121457,7285,Xã Phổ Nhơn,Phổ Nhơn,Xã,447,Đức Phổ,1
121460,7286,Xã Phổ Ninh,Phổ Ninh,Xã,447,Đức Phổ,1
121463,7284,Xã Phổ Minh,Phổ Minh,Xã,447,Đức Phổ,1
121466,7292,Xã Phổ Vinh,Phổ Vinh,Xã,447,Đức Phổ,1
121469,7282,Xã Phổ Hòa,Phổ Hòa,Xã,447,Đức Phổ,1
121472,7281,Xã Phổ Cường,Phổ Cường,Xã,447,Đức Phổ,1
121475,7283,Xã Phổ Khánh,Phổ Khánh,Xã,447,Đức Phổ,1
121478,7289,Xã Phổ Thạnh,Phổ Thạnh,Xã,447,Đức Phổ,1
121481,7280,Xã Phổ Châu,Phổ Châu,Xã,447,Đức Phổ,1
121541,7295,Xã An Vĩnh,An Vĩnh,Xã,448,Lý Sơn,1
121544,7294,Xã An Hải,An Hải,Xã,448,Lý Sơn,1
121547,7293,Xã An Bình,An Bình,Xã,448,Lý Sơn,1
121349,7299,Xã Long Sơn,Long Sơn,Xã,449,Minh Long,1
121352,7297,Xã Long Mai,Long Mai,Xã,449,Minh Long,1
121355,7300,Xã Thanh An,Thanh An,Xã,449,Minh Long,1
121358,7298,Xã Long Môn,Long Môn,Xã,449,Minh Long,1
121361,7296,Xã Long Hiệp,Long Hiệp,Xã,449,Minh Long,1
121400,7313,Thị trấn Mộ Đức,Mộ Đức,Thị trấn,450,Mộ Đức,1
121403,7305,Xã Đức Lợi,Đức Lợi,Xã,450,Mộ Đức,1
121406,7311,Xã Đức Thắng,Đức Thắng,Xã,450,Mộ Đức,1
121409,7307,Xã Đức Nhuận,Đức Nhuận,Xã,450,Mộ Đức,1
121412,7301,Xã Đức Chánh,Đức Chánh,Xã,450,Mộ Đức,1
121415,7302,Xã Đức Hiệp,Đức Hiệp,Xã,450,Mộ Đức,1
121418,7306,Xã Đức Minh,Đức Minh,Xã,450,Mộ Đức,1
121421,7312,Xã Đức Thạnh,Đức Thạnh,Xã,450,Mộ Đức,1
121424,7303,Xã Đức Hòa,Đức Hòa,Xã,450,Mộ Đức,1
121427,7310,Xã Đức Tân,Đức Tân,Xã,450,Mộ Đức,1
121430,7309,Xã Đức Phú,Đức Phú,Xã,450,Mộ Đức,1
121433,7308,Xã Đức Phong,Đức Phong,Xã,450,Mộ Đức,1
121436,7304,Xã Đức Lân,Đức Lân,Xã,450,Mộ Đức,1
121364,7314,Thị trấn Chợ Chùa,Chợ Chùa,Thị trấn,451,Nghĩa Hành,1
121367,7322,Xã Hành Thuận,Hành Thuận,Xã,451,Nghĩa Hành,1
121370,7316,Xã Hành Dũng,Hành Dũng,Xã,451,Nghĩa Hành,1
121373,7325,Xã Hành Trung,Hành Trung,Xã,451,Nghĩa Hành,1
121376,7318,Xã Hành Nhân,Hành Nhân,Xã,451,Nghĩa Hành,1
121379,7315,Xã Hành Đức,Hành Đức,Xã,451,Nghĩa Hành,1
121382,7317,Xã Hành Minh,Hành Minh,Xã,451,Nghĩa Hành,1
121385,7319,Xã Hành Phước,Hành Phước,Xã,451,Nghĩa Hành,1
121388,7320,Xã Hành Thiện,Hành Thiện,Xã,451,Nghĩa Hành,1
121391,7321,Xã Hành Thịnh,Hành Thịnh,Xã,451,Nghĩa Hành,1
121394,7324,Xã Hành Tín Tây,Hành Tín Tây,Xã,451,Nghĩa Hành,1
121397,7323,Xã Hành Tín  Đông,Hành Tín Đông,Xã,451,Nghĩa Hành,1.0
121010,7327,Phường Lê Hồng Phong,Lê Hồng Phong,Phường,452,Quảng Ngãi,1
121013,7338,Phường Trần Phú,Trần Phú,Phường,452,Quảng Ngãi,1
121016,7335,Phường Quảng Phú,Quảng Phú,Phường,452,Quảng Ngãi,1
121019,7328,Phường Nghĩa Chánh,Nghĩa Chánh,Phường,452,Quảng Ngãi,1
121022,7337,Phường Trần Hưng Đạo,Trần Hưng Đạo,Phường,452,Quảng Ngãi,1
121025,7334,Phường Nguyễn Nghiêm,Nguyễn Nghiêm,Phường,452,Quảng Ngãi,1
121028,7332,Phường Nghĩa Lộ,Nghĩa Lộ,Phường,452,Quảng Ngãi,1
121031,7326,Phường Chánh Lộ,Chánh Lộ,Phường,452,Quảng Ngãi,1
121034,7330,Xã Nghĩa Dũng,Nghĩa Dũng,Xã,452,Quảng Ngãi,1
121037,7329,Xã Nghĩa Dõng,Nghĩa Dõng,Xã,452,Quảng Ngãi,1
121172,7339,Phường Trương Quang Trọng,Trương Quang Trọng,Phường,452,Quảng Ngãi,1
121187,,Xã Tịnh Hòa,,Xã,1522,Thành phố Quảng Ngãi,
121190,,Xã Tịnh Kỳ,,Xã,1522,Thành phố Quảng Ngãi,
121199,,Xã Tịnh Thiện,,Xã,1522,Thành phố Quảng Ngãi,
121202,,Xã Tịnh Ấn Đông,,Xã,1522,Thành phố Quảng Ngãi,
121208,,Xã Tịnh Châu,,Xã,1522,Thành phố Quảng Ngãi,
121211,,Xã Tịnh Khê,,Xã,1522,Thành phố Quảng Ngãi,
121214,,Xã Tịnh Long,,Xã,1522,Thành phố Quảng Ngãi,
121223,7336,Xã Tịnh Ấn Tây,Tịnh Ấn Tây,Xã,452,Quảng Ngãi,1
121232,,Xã Tịnh An,,Xã,1522,Thành phố Quảng Ngãi,
121253,7333,Xã Nghĩa Phú,Nghĩa Phú,Xã,452,Quảng Ngãi,1
121256,7331,Xã Nghĩa Hà,Nghĩa Hà,Xã,452,Quảng Ngãi,1
121262,7329,Xã Nghĩa An,Nghĩa Dõng,Xã,452,Quảng Ngãi,0.833
121289,7340,Thị trấn Di Lăng,Di Lăng,Thị trấn,453,Sơn Hà,1
121292,7345,Xã Sơn Hạ,Sơn Hạ,Xã,453,Sơn Hà,1
121295,7350,Xã Sơn Thành,Sơn Thành,Xã,453,Sơn Hà,1
121298,7349,Xã Sơn Nham,Sơn Nham,Xã,453,Sơn Hà,1
121301,7342,Xã Sơn Bao,Sơn Bao,Xã,453,Sơn Hà,1
121304,7348,Xã Sơn Linh,Sơn Linh,Xã,453,Sơn Hà,1
121307,7344,Xã Sơn Giang,Sơn Giang,Xã,453,Sơn Hà,1
121310,7353,Xã Sơn Trung,Sơn Trung,Xã,453,Sơn Hà,1
121313,7351,Xã Sơn Thượng,Sơn Thượng,Xã,453,Sơn Hà,1
121316,7343,Xã Sơn Cao,Sơn Cao,Xã,453,Sơn Hà,1
121319,7346,Xã Sơn Hải,Sơn Hải,Xã,453,Sơn Hà,1
121322,7352,Xã Sơn Thủy,Sơn Thủy,Xã,453,Sơn Hà,1
121325,7347,Xã Sơn Kỳ,Sơn Kỳ,Xã,453,Sơn Hà,1
121328,7341,Xã Sơn Ba,Sơn Ba,Xã,453,Sơn Hà,1
121331,7354,Xã Sơn Bua,Sơn Bua,Xã,454,Sơn Tây,1
121334,7360,Xã Sơn Mùa,Sơn Mùa,Xã,454,Sơn Tây,1
121335,7357,Xã Sơn Liên,Sơn Liên,Xã,454,Sơn Tây,1
121337,7361,Xã Sơn Tân,Sơn Tân,Xã,454,Sơn Tây,1
121338,7359,Xã Sơn Màu,Sơn Màu,Xã,454,Sơn Tây,1
121340,7355,Xã Sơn Dung,Sơn Dung,Xã,454,Sơn Tây,1
121341,7358,Xã Sơn Long,Sơn Long,Xã,454,Sơn Tây,1
121343,7362,Xã Sơn Tinh,Sơn Tinh,Xã,454,Sơn Tây,1
121346,7356,Xã Sơn Lập,Sơn Lập,Xã,454,Sơn Tây,1
121175,7382,Xã Tịnh Thọ,Tịnh Thọ,Xã,455,Sơn Tịnh,1
121178,7383,Xã Tịnh Trà,Tịnh Trà,Xã,455,Sơn Tịnh,1
121181,7379,Xã Tịnh Phong,Tịnh Phong,Xã,455,Sơn Tịnh,1
121184,7373,Xã Tịnh Hiệp,Tịnh Hiệp,Xã,455,Sơn Tịnh,1
121193,7368,Xã Tịnh Bình,Tịnh Bình,Xã,455,Sơn Tịnh,1
121196,7370,Xã Tịnh Đông,Tịnh Đông,Xã,455,Sơn Tịnh,1
121205,7367,Xã Tịnh Bắc,Tịnh bắc,Xã,455,Sơn Tịnh,1.0
121217,7380,Xã Tịnh Sơn,Tịnh Sơn,Xã,455,Sơn Tịnh,1
121220,7372,Xã Tịnh Hà,Tịnh Hà,Xã,455,Sơn Tịnh,1
121226,7371,Xã Tịnh Giang,Tịnh Giang,Xã,455,Sơn Tịnh,1
121229,7378,Xã Tịnh Minh,Tịnh Minh,Xã,455,Sơn Tịnh,1
,7383,,Tịnh Trà,Xã,455,Sơn Tịnh,
,7383,,Tịnh Trà,Xã,455,Sơn Tịnh,
,7383,,Tịnh Trà,Xã,455,Sơn Tịnh,
,7383,,Tịnh Trà,Xã,455,Sơn Tịnh,
,7383,,Tịnh Trà,Xã,455,Sơn Tịnh,
,7383,,Tịnh Trà,Xã,455,Sơn Tịnh,
,7383,,Tịnh Trà,Xã,455,Sơn Tịnh,
,7383,,Tịnh Trà,Xã,455,Sơn Tịnh,
,7383,,Tịnh Trà,Xã,455,Sơn Tịnh,
,7383,,Tịnh Trà,Xã,455,Sơn Tịnh,
121145,7389,Xã Trà Thanh,Trà Thanh,Xã,456,Tây Trà,1
121148,7384,Xã Trà Khê,Trà Khê,Xã,456,Tây Trà,1
121151,7388,Xã Trà Quân,Trà Quân,Xã,456,Tây Trà,1
121154,7387,Xã Trà Phong,Trà Phong,Xã,456,Tây Trà,1
121157,7385,Xã Trà Lãnh,Trà Lãnh,Xã,456,Tây Trà,1
121160,7386,Xã Trà Nham,Trà Nham,Xã,456,Tây Trà,1
121163,7392,Xã Trà Xinh,Trà Xinh,Xã,456,Tây Trà,1
121166,7390,Xã Trà Thọ,Trà Thọ,Xã,456,Tây Trà,1
121169,7391,Xã Trà Trung,Trà Trung,Xã,456,Tây Trà,1
121115,7402,Thị trấn Trà Xuân,Trà Xuân,Thị trấn,457,Trà Bồng,1
121118,7395,Xã Trà Giang,Trà Giang,Xã,457,Trà Bồng,1
121121,7401,Xã Trà Thủy,Trà Thủy,Xã,457,Trà Bồng,1
121124,7396,Xã Trà Hiệp,Trà Hiệp,Xã,457,Trà Bồng,1
121127,7393,Xã Trà Bình,Trà Bình,Xã,457,Trà Bồng,1
121130,7398,Xã Trà Phú,Trà Phú,Xã,457,Trà Bồng,1
121133,7397,Xã Trà Lâm,Trà Lâm,Xã,457,Trà Bồng,1
121136,7400,Xã Trà Tân,Trà Tân,Xã,457,Trà Bồng,1
121139,7399,Xã Trà Sơn,Trà Sơn,Xã,457,Trà Bồng,1
121142,7394,Xã Trà Bùi,Trà Bùi,Xã,457,Trà Bồng,1
121235,7403,Thị trấn La Hà,La Hà,Thị trấn,458,Tư Nghĩa,1
121238,7419,Thị trấn Sông Vệ,Sông Vệ,Thị trấn,458,Tư Nghĩa,1
121241,7409,Xã Nghĩa Lâm,Nghĩa Lâm,Xã,458,Tư Nghĩa,1
121244,7414,Xã Nghĩa Thắng,Nghĩa Thắng,Xã,458,Tư Nghĩa,1
121247,7416,Xã Nghĩa Thuận,Nghĩa Thuận,Xã,458,Tư Nghĩa,1
121250,7408,Xã Nghĩa Kỳ,Nghĩa Kỳ,Xã,458,Tư Nghĩa,1
121259,7413,Xã Nghĩa Sơn,Nghĩa Sơn,Xã,458,Tư Nghĩa,1
121265,7415,Xã Nghĩa Thọ,Nghĩa Thọ,Xã,458,Tư Nghĩa,1
121268,7407,Xã Nghĩa Hòa,Nghĩa Hòa,Xã,458,Tư Nghĩa,1
121271,7405,Xã Nghĩa Điền,Nghĩa Điền,Xã,458,Tư Nghĩa,1
121274,7417,Xã Nghĩa Thương,Nghĩa Thương,Xã,458,Tư Nghĩa,1
121277,7418,Xã Nghĩa Trung,Nghĩa Trung,Xã,458,Tư Nghĩa,1
121280,7406,Xã Nghĩa Hiệp,Nghĩa Hiệp,Xã,458,Tư Nghĩa,1
121283,7412,Xã Nghĩa Phương,Nghĩa Phương,Xã,458,Tư Nghĩa,1
121286,7410,Xã Nghĩa Mỹ,Nghĩa Mỹ,Xã,458,Tư Nghĩa,1
,7419,,Sông Vệ,Thị trấn,458,Tư Nghĩa,
,7419,,Sông Vệ,Thị trấn,458,Tư Nghĩa,
106970,3119,Thị trấn Ba Chẽ,Ba Chẽ,Thị trấn,225,Ba Chẽ,1
106973,3126,Xã Thanh Sơn,Thanh Sơn,Xã,225,Ba Chẽ,1
106976,3125,Xã Thanh Lâm,Thanh Lâm,Xã,225,Ba Chẽ,1
106979,3120,Xã Đạp Thanh,Đạp Thanh,Xã,225,Ba Chẽ,1
106982,3124,Xã Nam Sơn,Nam Sơn,Xã,225,Ba Chẽ,1
106985,3122,Xã Lương Mông,Lương Mông,Xã,225,Ba Chẽ,1
106988,3121,Xã Đồn Đạc,Đồn Đạc,Xã,225,Ba Chẽ,1
106991,3123,Xã Minh Cầm,Minh Cầm,Xã,225,Ba Chẽ,1
106838,3127,Thị trấn Bình Liêu,Bình Liêu,Thị trấn,226,Bình Liêu,1
106841,3130,Xã Hoành Mô,Hoành Mô,Xã,226,Bình Liêu,1
106844,3128,Xã Đồng Tâm,Đồng Tâm,Xã,226,Bình Liêu,1
106847,3129,Xã Đồng Văn,Đồng Văn,Xã,226,Bình Liêu,1
106850,3133,Xã Tình Húc,Tình Húc,Xã,226,Bình Liêu,1
106853,3134,Xã Vô Ngại,Vô Ngại,Xã,226,Bình Liêu,1
106856,3132,Xã Lục Hồn,Lục Hồn,Xã,226,Bình Liêu,1
106859,3131,Xã Húc Động,Húc Động,Xã,226,Bình Liêu,1
106760,3149,Phường Mông Dương,Mông Dương,Phường,227,Cẩm Phả,1
106763,3147,Phường Cửa Ông,Cửa Ông,Phường,227,Cẩm Phả,1
106766,3139,Phường Cẩm Sơn,Cẩm Sơn,Phường,227,Cẩm Phả,1
106769,3136,Phường Cẩm Đông,Cẩm Đông,Phường,227,Cẩm Phả,1
106772,3138,Phường Cẩm Phú,Cẩm Phú,Phường,227,Cẩm Phả,1
106775,3140,Phường Cẩm Tây,Cẩm Tây,Phường,227,Cẩm Phả,1
106778,3150,Phường Quang Hanh,Quang Hanh,Phường,227,Cẩm Phả,1
106781,3143,Phường Cẩm Thịnh,Cẩm Thịnh,Phường,227,Cẩm Phả,1
106784,3140,Phường Cẩm Thủy,Cẩm Tây,Phường,227,Cẩm Phả,0.897
106787,3141,Phường Cẩm Thạch,Cẩm Thạch,Phường,227,Cẩm Phả,1
106790,3142,Phường Cẩm Thành,Cẩm Thành,Phường,227,Cẩm Phả,1
106793,3145,Phường Cẩm Trung,Cẩm Trung,Phường,227,Cẩm Phả,1
106796,3135,Phường Cẩm Bình,Cẩm Bình,Phường,227,Cẩm Phả,1
106799,3146,Xã Cộng Hòa,Cộng Hoà,Xã,227,Cẩm Phả,0.818
106802,3137,Xã Cẩm Hải,Cẩm Hải,Xã,227,Cẩm Phả,1
106805,3148,Xã Dương Huy,Dương Huy,Xã,227,Cẩm Phả,1
,3150,,Quang Hanh,Phường,227,Cẩm Phả,
107192,3151,Thị trấn Cô Tô,Cô Tô,Thị trấn,228,Cô Tô,1
107195,3153,Xã Đồng Tiến,Đồng Tiến,Xã,228,Cô Tô,1
107198,3154,Xã Thanh Lân,Thanh Lân,Xã,228,Cô Tô,1
,3154,,Thanh Lân,Xã,228,Cô Tô,
106895,3156,Thị trấn Đầm Hà,Đầm Hà,Thị trấn,229,Đầm Hà,1
106898,3160,Xã Quảng Lâm,Quảng Lâm,Xã,229,Đầm Hà,1
106901,3159,Xã Quảng An,Quảng An,Xã,229,Đầm Hà,1
106904,3163,Xã Tân Bình,Tân Bình,Xã,229,Đầm Hà,1
106907,3161,Xã Quảng Lợi,Quảng Lợi,Xã,229,Đầm Hà,1
106910,3158,Xã Dực Yên,Dực Yên,Xã,229,Đầm Hà,1
106913,3162,Xã Quảng Tân,Quảng Tân,Xã,229,Đầm Hà,1
106916,3156,Xã Đầm Hà,Đầm Hà,Thị trấn,229,Đầm Hà,Sai prefix
106917,3164,Xã Tân Lập,Tân Lập,Xã,229,Đầm Hà,1
106919,3155,Xã Đại Bình,Đại Bình,Xã,229,Đầm Hà,1
,3164,,Tân Lập,Xã,229,Đầm Hà,
107069,3176,Phường Mạo Khê,Mạo Khê,Thị trấn,230,Đông Triều,Sai prefix
107072,3168,Phường Đông Triều,Đông Triều,Thị trấn,230,Đông Triều,Sai prefix
107075,3165,Xã An Sinh,An Sinh,Xã,230,Đông Triều,1
107078,3181,Xã Tràng Lương,Tràng Lương,Xã,230,Đông Triều,1
107081,3167,Xã Bình Khê,Bình Khê,Xã,230,Đông Triều,1
107084,3182,Xã Việt Dân,Việt Dân,Xã,230,Đông Triều,1
107087,3178,Xã Tân Việt,Tân Việt,Xã,230,Đông Triều,1
107090,3166,Xã Bình Dương,Bình Dương,Xã,230,Đông Triều,1
107093,3169,Phường Đức Chính,Đức Chính,Xã,230,Đông Triều,Sai prefix
107096,3180,Xã Tràng An,Tràng An,Xã,230,Đông Triều,1
107099,3177,Xã Nguyễn Huệ,Nguyễn Huệ,Xã,230,Đông Triều,1
107102,3179,Xã Thủy An,Thủy An,Xã,230,Đông Triều,1
107105,3183,Phường Xuân Sơn,Xuân Sơn,Xã,230,Đông Triều,Sai prefix
107108,3173,Xã Hồng Thái Tây,Hồng Thái Tây,Xã,230,Đông Triều,1
107111,3172,Xã Hồng Thái Đông,Hồng Thái Đông,Xã,230,Đông Triều,1
107114,3170,Xã Hoàng Quế,Hoàng Quế,Xã,230,Đông Triều,1
107117,3185,Xã Yên Thọ,Yên Thọ,Xã,230,Đông Triều,1
107120,3171,Xã Hồng Phong,Hồng Phong,Xã,230,Đông Triều,1
107123,3175,Phường Kim Sơn,Kim Sơn,Xã,230,Đông Triều,Sai prefix
107126,3174,Phường Hưng Đạo,Hưng Đạo,Xã,230,Đông Triều,Sai prefix
