Id1,Name GHTK, Id2, Name dev_Tuan, Parent_id 1, Simillar,
657,Hải Lăng,1934,Huyện Hải Lăng,51,0.889,
626,Long Phú,1943,Huyện Long Phú,48,0.889,
628,Mỹ Xuyên,1945,Huyện Mỹ Xuyên,48,0.889,
679,Mộc Châu,1953,Huyện Mộc Châu,54,0.889,
680,Mường La,1954,Huyện Mường La,54,0.889,
688,Yên Châu,1960,Huyện Yên Châu,54,0.889,
476,Tân Biên,1967,Huyện Tân Biên,32,0.889,
477,Tân Châu,1968,Huyện Tân Châu,32,0.889,
428,Tiền Hải,1976,Huyện Tiền Hải,27,0.889,
481,Định Hóa,1980,Huyện Định Hóa,33,0.889,
484,Phú Bình,1983,Huyện Phú Bình,33,0.889,
302,Bá Thước,1988,Huyện Bá Thước,19,0.889,
304,Cẩm Thủy,1989,Huyện Cẩm Thủy,19,0.889,
305,Đông Sơn,1990,Huyện Đông Sơn,19,0.889,
306,Hà Trung,1991,Huyện Hà Trung,19,0.889,
312,Ngọc Lặc,1997,Huyện Ngọc Lặc,19,0.889,
314,Như Xuân,1999,Huyện Như Xuân,19,0.889,
316,Quan Hóa,2001,Huyện Quan Hóa,19,0.889,
317,Quan Sơn,2002,Huyện Quan Sơn,19,0.889,
323,Thọ Xuân,2006,Huyện Thọ Xuân,19,0.889,
325,Tĩnh Gia,2008,Huyện Tĩnh Gia,19,0.889,
327,Vĩnh Lộc,2010,Huyện Vĩnh Lộc,19,0.889,
328,Yên Định,2011,Huyện Yên Định,19,0.889,
260,Nam Đông,2017,Huyện Nam Đông,15,0.889,
263,Phú Vang,2020,Huyện Phú Vang,15,0.889,
65,Bình Tân,1090,Quận Bình Tân,1,0.889,
85,Tân Bình,1084,Quận Tân Bình,1,0.889,
667,Tiểu Cần,2039,Huyện Tiểu Cần,52,0.889,
707,Lâm Bình,2100,Huyện Lâm Bình,57,0.889,
549,Bình Tân,2049,Huyện Bình Tân,40,0.889,
552,Tam Bình,2052,Huyện Tam Bình,40,0.889,
699,Trạm Tấu,2067,Huyện Trạm Tấu,56,0.889,
700,Trấn Yên,2068,Huyện Trấn Yên,56,0.889,
701,Văn Chấn,2069,Huyện Văn Chấn,56,0.889,
704,Yên Bình,2071,Huyện Yên Bình,56,0.889,
7102,Mỹ Luông,15787,Thị trấn Mỹ Luông,455,0.889,
7122,Long Hòa,16596,Xã  Long Hòa,457,0.889,
7171,Chi Lăng,16609,Thị Trấn Chi Lăng,460,0.889,
7172,Nhà Bàng,16610,Thị Trấn Nhà Bàng,460,0.889,
38914,Chi Lăng,16609,Thị Trấn Chi Lăng,460,0.889,
2863,Long Hải,15724,Thị Trấn Long Hải,206,0.889,
38070,Á Lữ,12533,đường Á Lữ,430,0.889,
11846,Vân Tùng,18700,xã Vân Tùng ,758,0.889,
10695,Gành Hào,8053,Thị trấn Gành Hào,690,0.889,
10711,Hoà Bình,8071,Thị trấn Hòa Bình,692,0.889,
10720,Ngan Dừa,8044,Thị trấn Ngan Dừa,693,0.889,
34325,Hòa Đình 2,11795,Hòa Đình,280,0.889,
34328,Hoàng Long,5906,Hòa Long,280,0.889,
34341,Kinh Bắc 1,5910,Kinh Bắc,280,0.889,
34348,Kinh Bắc 5,5910,Kinh Bắc,280,0.889,
34357,Kinh Bắc 8,5910,Kinh Bắc,280,0.889,
34484,Võ Cường 5,5920,Võ Cường,280,0.889,
34485,Võ Cường 6,5920,Võ Cường,280,0.889,
34486,Võ Cường 7,5920,Võ Cường,280,0.889,
3787,Gia Bình,18303,thị trấn Gia Bình,281,0.889,
3871,Phù Chẩn,13621,Xã Phù Chẩn ,286,0.889,
40437,Phú Phụng,7391,Xã Phú Hưng,523,0.889,
5974,An Nghĩa,19599,Xã An Nghĩa,400,0.889,
6000,Ân Nghĩa,19547,Xã Ân Nghĩa,402,0.889,
6003,Ân Thạnh,19544,Xã Ân Thạnh,402,0.889,
6010,Bồng Sơn,19676,Thị trấn Bồng Sơn,403,0.889,
6050,Mỹ Chánh Tây,19638,Xã Mỹ Chánh Tây,405,0.889,
6057,Mỹ Phong,19623,Xã Mỹ Phong,405,0.889,
6058,Mỹ Quang,19636,Xã Mỹ Quang,405,0.889,
6063,Mỹ Trinh,19624,Xã Mỹ Trinh,405,0.889,
6101,Diêu Trì,15004,Thị Trấn Diêu Trì,408,0.889,
6120,Vân Canh,17999,Thị trấn Vân Canh,409,0.889,
24573,Mỹ Phước 1,6070,Mỹ Phước,127,0.889,
24574,Mỹ Phước 2,6070,Mỹ Phước,127,0.889,
24575,Mỹ Phước 3,6070,Mỹ Phước,127,0.889,
24576,Mỹ Phước 4,6070,Mỹ Phước,127,0.889,
45861,Mỹ Phước 1,6070,Mỹ Phước,127,0.889,
45862,Mỹ Phước 2,6070,Mỹ Phước,127,0.889,
45863,Mỹ Phước 3,6070,Mỹ Phước,127,0.889,
45864,Mỹ Phước 4,6070,Mỹ Phước,127,0.889,
25576,Tân Hiệp 1,6078,Tân Hiệp,131,0.889,
25583,Tân Hiệp 2,6078,Tân Hiệp,131,0.889,
25597,Tân Hiệp 4,6078,Tân Hiệp,131,0.889,
25606,Tân Hiệp 6,6078,Tân Hiệp,131,0.889,
25607,Tân Hiệp 7,6078,Tân Hiệp,131,0.889,
25608,Tân Hiệp 8,6078,Tân Hiệp,131,0.889,
26326,An Thạnh 1,6052,An Thạnh,133,0.889,
26336,An Thạnh 2,6052,An Thạnh,133,0.889,
26343,An Thạnh 3,6052,An Thạnh,133,0.889,
26349,An Thạnh 4,6052,An Thạnh,133,0.889,
26355,An Thạnh 6,6052,An Thạnh,133,0.889,
26360,An Thạnh 7,6052,An Thạnh,133,0.889,
26364,An Thạnh 8,6052,An Thạnh,133,0.889,
26433,Bình Hòa 1,6054,Bình Hòa,133,0.889,
26439,Bình Hòa 2,6054,Bình Hòa,133,0.889,
26447,Bình Hòa 3,6054,Bình Hòa,133,0.889,
26448,Bình Hòa 4,6054,Bình Hòa,133,0.889,
26449,Bình Hoà 5,6054,Bình Hòa,133,0.889,
26450,Bình Hòa 6,6054,Bình Hòa,133,0.889,
26452,Bình Hòa 8,6054,Bình Hòa,133,0.889,
26453,Bình Hòa 9,6054,Bình Hòa,133,0.889,
26900,Vĩnh Phú 2,6059,Vĩnh Phú,133,0.889,
26909,Vĩnh Phú 3,6059,Vĩnh Phú,133,0.889,
26919,Vĩnh Phú 4,6059,Vĩnh Phú,133,0.889,
26923,Vĩnh Phú 5,6059,Vĩnh Phú,133,0.889,
26924,Vĩnh Phú 6,6059,Vĩnh Phú,133,0.889,
26926,Vĩnh Phú 7,6059,Vĩnh Phú,133,0.889,
26927,Vĩnh Phú 8,6059,Vĩnh Phú,133,0.889,
26928,Vĩnh Phú 9,6059,Vĩnh Phú,133,0.889,
45958,Vĩnh Phú I,6059,Vĩnh Phú,133,0.889,
5770,Tân Khai,19177,Thị trấn Tân Khai,386,0.889,
5781,Lộc Ninh,19192,Thị trấn Lộc Ninh,387,0.889,
36882,Lộc Quan,19194,Xã Lộc Quang,387,0.889,
3221,Tân Minh,19679,Thị trấn Tân Minh,237,0.889,
3242,Phú Long,15120,Thị Trấn Phú Long,238,0.889,
3295,Lạc Tánh,19745,Thị trấn Lạc Tánh,242,0.889,
8448,Cái Nước,7692,Thị Trấn Cái Nước,540,0.889,
8497,Tân Hưng Tây,7762,Xã Tân Hưng Tây,544,0.889,
8521,Sông Đốc,7735,Thị Trấn Sông Đốc,546,0.889,
3098,Thới Lai,7955,Thị trấn Thới Lai,225,0.889,
11879,Pác Miầu,20535,Thị trấn Pác Miầu,761,0.889,
11931,Xuân Hoà,19896,thị trấn Xuân Hoà,764,0.889,
11949,Nước Hai,16798,Thị trấn Nước Hai,765,0.889,
11969,Tĩnh Túc,20490,Thị trấn Tĩnh Túc,766,0.889,
12001,Đông Khê,19914,thị trấn Đông Khê,769,0.889,
21611,Bình Hòa,30554,Bình Hoà 9,118,0.889,
21669,Cẩm Nam 8,31602,Cẩm Nam 7,118,0.889,
21670,Cẩm Nam 9,31602,Cẩm Nam 7,118,0.889,
21787,Hòa Xuân 2,30086,Hoà An 2,118,0.889,
21967,Nguyễn Văn Tỵ,30042,Nguyễn Văn Tạo,118,0.889,
22165,Vũ Thạnh,31446,Vũ Thạnh,118,0.889,
22242,Đức Lợi I,26801,Đức Lợi 3,119,0.889,
22276,Hưng Hóa,27485,Hưng Hoá 7,119,0.889,
22392,Nguyễn Trừng,34501,Hồ nguyên trừng,119,0.889,
22465,Thuận An 1,27365,Tân An 1,119,0.889,
22814,Kim Liên,34159,Kim Liên 3,122,0.889,
22832,Lê Văn Sỹ,33778,Lê Văn Sĩ,122,0.889,
23239,Hoàng Văn Thái,32358,Hoàng Văn Lai,123,0.889,
23399,Non Nước 1,32905,Non Nước,123,0.889,
23400,Nước Mặn,32202,Nước Mặn 4,123,0.889,
23417,Phạm Việt,33034,Phạm Kiệt,123,0.889,
23438,Sơn Thủy,32950,Sơn Thuỷ 9,123,0.889,
23467,Thủy Sơn,32995,Thuỷ Sơn 5,123,0.889,
23616,An Trung,29958,An Trung 8,124,0.889,
23847,Nam Thọ 5,28606,Nam Thọ 4,124,0.889,
23848,Nam Thọ 6,28606,Nam Thọ 4,124,0.889,
23947,Số 1,29150,Đường Số 1,124,0.889,
23948,Số 5,29166,Đường số 5,124,0.889,
24039,An Hòa 11,28159,Tân Hoà 1,125,0.889,
24050,Bàu Hạt 1,27802,Bàu Hạc 1,125,0.889,
24051,Bàu Hạt 2,27805,Bàu Hạc 2,125,0.889,
24084,Đồng Lợi,28153,Đông Lợi 4,125,0.889,
24096,Hà Đông 4,27958,Hà Đông 3,125,0.889,
24180,Phan Anh,27862,Phan Thanh,125,0.889,
24217,Phục Đán,34905,Phục Đán,125,0.889,
24228,Tân Hòa 8,28174,Tân Hoà 6,125,0.889,
2918,Bình Tân,19664,Phường Bình Tân ,211,0.889,
2961,Ea D'rơng,16058,Xã Ea Drơng,214,0.889,
2976,Dlê Yang,19501,Xã Dliê Yang,215,0.889,
2977,Ea Drăng,19498,Thị Trấn Ea Drăng,215,0.889,
2996,Ea Ô,19473,Xã Ea Ô,216,0.889,
3001,Xuân Phú,19479,Xã Xuân Phú ,216,0.889,
3067,Phước An,19510,Thị Trấn Phước An,222,0.889,
3078,Liên Sơn,19607,Thị trấn Liên Sơn,223,0.889,
8389,Kiến Đức,15954,Thị trấn Kiến Đức,534,0.889,
8419,Nâm N'Đir,19388,Xã Nâm NĐir,537,0.889,
11075,Na Ư,16698,xã Na Ư,712,0.889,
11094,Háng Lìa,18617, xã Háng Lìa,713,0.889,
11177,Tủa Chùa,22054,thị trấn Tủa Chùa,720,0.889,
